client_id,age_id,district_id,sex
C00005217,2,74,Female
C00005223,1,2,Female
C00005224,2,29,Male
C00005232,2,74,Female
C00005233,2,66,Male
C00005236,1,25,Male
C00005237,1,1,Male
C00005240,2,74,Male
C00005241,1,63,Male
C00005243,1,2,Male
C00005245,2,38,Female
C00005246,4,70,Male
C00005247,2,47,Male
C00005249,1,5,Female
C00005253,2,69,Female
C00005254,2,69,Male
C00005263,2,1,Female
C00005273,2,39,Male
C00005275,2,28,Male
C00005277,2,44,Female
C00005281,2,73,Male
C00005283,4,17,Male
C00005284,1,51,Female
C00005287,1,77,Male
C00005308,1,41,Female
C00005312,2,71,Male
C00005313,2,71,Female
C00005318,2,74,Male
C00005319,2,74,Female
C00005320,2,17,Female
C00005321,2,17,Male
C00005322,2,73,Female
C00005323,1,14,Female
C00005325,1,66,Female
C00005326,2,66,Male
C00005333,2,39,Female
C00005334,3,48,Male
C00005337,2,1,Male
C00005338,2,1,Female
C00005347,2,41,Male
C00005352,1,40,Female
C00005353,2,48,Female
C00005354,2,30,Female
C00005358,2,54,Male
C00005362,3,47,Male
C00005364,2,62,Male
C00005365,1,62,Female
C00005366,1,60,Female
C00005367,1,60,Male
C00005374,2,63,Male
C00005376,2,14,Male
C00005379,1,60,Male
C00005384,3,73,Male
C00005385,1,67,Male
C00005389,2,17,Male
C00005392,2,16,Female
C00005393,2,4,Male
C00005395,2,45,Male
C00005397,2,72,Female
C00005398,2,72,Male
C00005399,1,24,Female
C00005402,2,30,Female
C00005404,1,58,Female
C00005409,2,15,Male
C00005413,2,33,Male
C00005420,3,61,Male
C00005433,1,50,Male
C00005441,2,18,Male
C00005445,2,69,Male
C00005450,2,8,Male
C00005460,2,63,Male
C00005461,2,9,Female
C00005462,2,9,Male
C00005468,2,68,Female
C00005469,1,63,Female
C00005472,2,53,Male
C00005473,2,70,Female
C00005478,2,33,Male
C00005487,2,56,Female
C00005517,2,57,Male
C00005521,1,9,Female
C00005526,2,27,Male
C00005527,2,27,Female
C00005530,2,12,Male
C00005531,1,4,Male
C00005539,3,74,Male
C00005563,1,1,Male
C00005565,2,3,Female
C00005574,1,9,Female
C00005579,2,77,Male
C00005580,2,77,Female
C00005606,4,4,Male
C00005617,2,56,Female
C00005618,2,63,Female
C00005642,2,70,Female
C00005684,2,8,Female
C00005699,2,73,Male
C00005701,2,2,Female
C00005704,1,66,Female
C00005722,2,64,Female
C00005727,2,54,Male
C00005736,2,1,Male
C00005753,2,39,Male
C00005760,2,66,Male
C00005761,2,66,Female
C00005774,2,46,Female
C00005775,2,46,Male
C00005788,2,72,Male
C00005801,1,26,Female
C00005826,2,15,Male
C00005827,1,15,Female
C00005858,2,52,Male
C00005859,2,52,Female
C00005860,2,47,Male
C00005866,1,67,Female
C00005873,1,5,Female
C00005911,3,14,Male
C00005928,1,42,Female
C00005965,2,50,Male
C00005977,1,43,Male
C00005978,2,33,Female
C00006001,3,60,Male
C00006015,1,54,Male
C00006033,2,1,Male
C00006034,3,20,Male
C00006039,2,1,Female
C00006040,2,1,Male
C00006042,2,53,Male
C00006052,2,40,Male
C00006067,2,70,Female
C00006077,4,54,Female
C00006112,2,43,Female
C00006114,2,66,Female
C00006115,2,13,Female
C00006122,2,6,Female
C00006144,2,54,Female
C00006175,2,72,Male
C00006178,2,1,Female
C00006183,2,1,Male
C00006185,2,58,Female
C00006186,2,58,Male
C00006191,2,74,Male
C00006196,2,68,Male
C00006235,2,5,Male
C00006255,2,54,Female
C00006256,2,54,Male
C00006257,2,75,Female
C00006272,2,1,Male
C00006275,2,13,Male
C00006299,3,1,Male
C00006301,2,55,Female
C00006317,2,77,Female
C00006318,2,77,Male
C00006342,2,8,Male
C00006349,1,72,Male
C00006359,1,64,Male
C00006363,1,4,Female
C00006366,2,49,Male
C00006367,1,44,Male
C00006383,2,15,Male
C00006391,2,34,Male
C00006408,2,47,Male
C00006417,2,40,Male
C00006422,2,28,Male
C00006452,2,64,Male
C00006468,2,70,Male
C00006469,2,4,Male
C00006473,2,76,Female
C00006474,3,76,Male
C00006478,2,3,Male
C00006481,2,1,Female
C00006485,2,48,Female
C00006499,2,44,Male
C00006501,1,1,Male
C00006511,2,47,Male
C00006544,1,66,Male
C00006545,1,66,Female
C00006546,2,1,Female
C00006551,2,24,Female
C00006552,2,71,Male
C00006567,1,5,Female
C00006571,1,72,Female
C00006604,2,72,Male
C00006610,2,57,Male
C00006616,2,1,Male
C00006619,2,43,Female
C00006644,2,1,Female
C00006691,2,43,Male
C00006698,2,43,Female
C00006729,2,15,Male
C00006731,2,13,Male
C00006749,2,9,Female
C00006750,2,9,Male
C00006753,2,15,Male
C00006764,2,19,Male
C00006789,1,57,Male
C00006798,2,61,Female
C00006803,4,5,Female
C00006804,4,5,Male
C00006827,2,59,Male
C00006829,2,10,Female
C00006844,1,53,Female
C00006886,2,66,Female
C00006892,2,1,Female
C00006893,2,1,Male
C00006895,1,42,Male
C00006906,2,64,Male
C00006922,3,14,Female
C00006924,2,17,Male
C00006936,2,52,Female
C00006944,1,43,Male
C00006946,2,74,Female
C00006967,2,44,Male
C00006978,2,38,Male
C00006987,2,1,Male
C00007010,2,70,Male
C00007011,2,70,Female
C00007043,2,77,Male
C00007065,1,5,Female
C00007100,2,30,Female
C00007102,2,75,Female
C00007112,2,76,Male
C00007127,2,3,Male
C00007150,2,45,Female
C00007166,2,15,Male
C00007186,2,27,Female
C00007195,2,50,Male
C00007234,2,28,Male
C00007241,2,57,Female
C00007286,1,47,Female
C00007291,2,77,Female
C00007299,3,1,Male
C00007311,2,56,Male
C00007324,2,1,Female
C00007325,1,24,Male
C00007327,2,49,Male
C00007339,1,19,Female
C00007348,1,6,Female
C00007366,1,29,Female
C00007390,3,1,Male
C00007411,2,54,Female
C00007412,2,54,Male
C00007422,2,74,Male
C00007423,2,74,Female
C00007434,2,34,Female
C00007435,2,67,Female
C00007521,2,74,Female
C00007567,3,5,Male
C00007576,2,38,Male
C00007586,1,56,Female
C00007594,2,64,Female
C00007614,1,64,Male
C00007632,2,1,Male
C00007672,2,26,Male
C00007678,2,3,Male
C00007683,2,12,Male
C00007723,2,48,Female
C00007724,2,48,Male
C00007727,2,31,Female
C00007753,1,70,Female
C00007765,2,1,Female
C00007772,1,1,Female
C00007787,2,34,Male
C00007796,1,50,Female
C00007797,1,50,Male
C00007800,2,16,Female
C00007814,1,61,Female
C00007815,2,4,Female
C00007843,2,6,Male
C00007855,2,7,Female
C00007862,2,74,Male
C00007863,2,72,Male
C00007864,3,34,Male
C00007914,2,38,Female
C00007959,1,1,Female
C00007970,2,74,Male
C00007980,1,16,Male
C00008013,2,43,Male
C00008030,2,1,Male
C00008064,2,54,Female
C00008074,2,61,Male
C00008076,2,16,Female
C00008089,2,35,Male
C00008091,1,5,Male
C00008096,1,38,Female
C00008105,2,72,Male
C00008130,1,62,Female
C00008200,2,1,Female
C00008217,1,69,Male
C00008276,1,43,Female
C00008287,3,14,Male
C00008295,2,15,Female
C00008327,2,48,Female
C00008333,2,60,Male
C00008342,1,76,Male
C00008356,2,3,Male
C00008359,1,74,Male
C00008362,1,74,Female
C00008366,2,41,Female
C00008392,2,36,Female
C00008393,2,36,Male
C00008432,2,38,Female
C00008433,2,38,Male
C00008463,2,75,Male
C00008489,2,75,Female
C00008502,2,51,Male
C00008506,1,69,Female
C00008510,2,55,Male
C00008548,2,57,Female
C00008568,1,1,Female
C00008571,3,54,Male
C00008598,2,46,Female
C00008610,2,55,Female
C00008611,2,55,Male
C00008615,3,12,Female
C00008636,2,71,Female
C00008661,2,1,Female
C00008666,1,7,Female
C00008667,2,77,Female
C00008670,2,5,Female
C00008677,2,49,Male
C00008678,2,49,Female
C00008692,2,71,Female
C00008726,2,10,Male
C00008737,2,17,Female
C00008738,2,17,Male
C00008764,2,70,Female
C00008777,2,11,Female
C00009173,2,1,Male
C00009174,2,1,Female
C00009196,3,21,Female
C00009202,2,68,Male
C00009217,3,19,Female
C00009226,3,64,Female
C00009231,1,29,Female
C00009236,2,31,Female
C00009250,2,1,Male
C00009273,2,39,Female
C00009274,2,39,Male
C00009276,2,4,Male
C00009313,2,9,Female
C00009316,2,63,Female
C00009340,2,54,Male
C00009346,1,43,Male
C00009362,1,56,Female
C00009366,1,72,Male
C00009370,1,59,Male
C00009403,1,16,Male
C00009417,2,21,Male
C00009418,2,1,Male
C00009419,2,1,Female
C00009427,1,62,Female
C00009428,2,62,Male
C00009433,2,72,Female
C00009450,2,68,Female
C00009451,2,68,Male
C00009456,2,40,Female
C00009457,1,46,Male
C00009458,1,46,Female
C00009505,2,1,Male
C00009546,2,50,Female
C00009555,2,13,Female
C00009569,2,19,Female
C00009582,2,2,Female
C00009593,2,74,Female
C00009606,2,52,Male
C00009611,2,23,Male
C00009616,2,74,Male
C00009641,2,64,Male
C00009642,3,64,Female
C00009663,2,19,Male
C00009664,2,19,Female
C00009670,2,38,Male
C00009675,1,60,Female
C00009680,1,36,Male
C00009702,2,33,Female
C00009715,1,35,Female
C00009717,2,52,Female
C00009718,2,52,Male
C00009721,2,34,Male
C00009755,2,23,Female
C00009760,2,27,Male
C00009775,2,70,Male
C00009776,2,70,Female
C00009798,2,69,Female
C00009820,2,59,Female
C00009833,2,51,Male
C00009834,2,51,Female
C00009844,2,55,Male
C00009845,2,55,Female
C00009846,2,54,Female
C00009872,2,9,Female
C00009880,1,10,Female
C00009914,2,36,Male
C00009915,2,27,Male
C00009929,2,47,Female
C00009930,1,9,Male
C00009933,2,74,Male
C00009945,2,31,Female
C00009946,2,31,Male
C00009973,2,24,Female
C00009987,2,73,Female
C00009995,2,54,Male
C00009997,2,67,Male
C00010023,1,59,Female
C00010040,2,37,Female
C00010041,2,37,Male
C00010043,2,45,Male
C00010046,2,5,Female
C00010066,2,64,Female
C00010070,1,9,Male
C00010075,2,48,Male
C00010076,2,26,Female
C00010077,1,26,Male
C00010090,4,29,Female
C00010095,1,1,Female
C00010096,1,1,Male
C00010145,2,4,Female
C00010159,3,50,Male
C00010198,1,31,Male
C00010199,1,31,Female
C00010200,4,13,Female
C00010201,4,13,Male
C00010209,1,59,Male
C00010269,2,70,Female
C00010273,2,51,Female
C00010274,2,51,Male
C00010275,2,77,Female
C00010276,1,77,Male
C00010282,1,1,Male
C00010287,2,48,Female
C00010288,2,48,Male
C00010303,2,64,Male
C00010350,2,29,Female
C00010351,2,29,Male
C00010355,1,14,Female
C00010382,2,20,Female
C00010389,2,20,Female
C00010459,2,17,Female
C00010475,2,51,Female
C00010476,2,51,Male
C00010479,2,2,Female
C00010492,3,70,Male
C00010510,2,23,Female
C00010511,2,23,Male
C00010517,4,54,Female
C00010528,2,47,Female
C00010543,2,14,Female
C00010555,3,1,Male
C00010563,2,68,Male
C00010564,2,68,Female
C00010566,2,74,Female
C00010636,1,64,Male
C00010639,2,2,Male
C00010654,2,46,Female
C00010662,2,60,Female
C00010702,3,17,Male
C00010703,2,17,Female
C00010714,2,66,Female
C00010746,1,53,Male
C00010777,1,70,Female
C00010778,1,70,Male
C00010798,4,1,Female
C00010813,1,1,Female
C00010818,1,64,Male
C00010828,2,1,Female
C00010912,2,15,Male
C00010960,2,28,Male
C00010963,2,1,Male
C00010987,2,62,Female
C00010988,2,62,Male
C00010997,1,1,Female
C00010998,2,1,Male
C00011004,2,63,Male
C00011008,2,51,Female
C00011034,1,1,Male
C00011050,2,70,Female
C00011063,2,64,Female
C00011064,2,64,Male
C00011083,2,61,Male
C00011093,2,40,Male
C00011105,2,70,Female
C00011114,2,1,Male
C00011121,1,72,Female
C00011122,1,72,Male
C00011123,2,47,Male
C00011126,2,1,Female
C00011130,2,1,Female
C00011131,2,1,Male
C00011136,2,3,Female
C00011147,1,5,Female
C00011149,2,43,Male
C00011195,2,58,Male
C00011208,2,10,Female
C00011250,2,26,Female
C00011252,2,32,Female
C00011266,3,9,Male
C00011267,3,9,Female
C00011271,3,18,Male
C00011274,2,64,Male
C00011275,2,64,Female
C00011286,2,56,Female
C00011304,2,28,Female
C00011314,3,45,Male
C00011319,2,1,Female
C00011327,2,72,Male
C00011329,2,69,Female
C00011331,2,70,Female
C00011337,2,29,Male
C00011359,1,11,Male
C00011360,1,11,Female
C00011362,2,51,Female
C00011371,2,37,Female
C00011372,2,11,Male
C00011379,2,74,Male
C00011380,2,74,Female
C00011381,1,57,Female
C00011405,2,68,Female
C00011406,1,68,Male
C00011409,4,32,Female
C00011461,1,70,Male
C00011491,2,36,Female
C00011497,2,11,Female
C00011516,3,59,Male
C00011517,2,59,Female
C00011545,2,1,Female
C00011574,2,1,Female
C00011596,2,70,Female
C00011598,1,54,Female
C00011609,2,59,Male
C00011637,2,73,Male
C00011638,2,73,Female
C00011662,1,76,Male
C00011676,2,5,Female
C00011683,1,7,Male
C00011685,2,64,Female
C00011686,2,21,Female
C00011687,2,21,Male
C00011701,2,9,Male
C00011709,2,1,Male
C00011710,2,1,Female
C00011713,2,59,Female
C00011714,2,59,Male
C00011732,2,19,Female
C00011754,2,62,Male
C00011755,2,4,Female
C00011768,1,1,Female
C00011794,1,31,Female
C00011795,1,31,Male
C00011804,2,74,Male
C00011851,1,65,Male
C00011855,2,11,Male
C00011857,2,70,Male
C00011860,3,70,Female
C00011866,3,1,Male
C00011867,3,1,Female
C00011873,2,38,Female
C00011874,2,1,Male
C00011875,2,1,Female
C00011886,2,61,Female
C00011906,2,76,Male
C00011907,2,76,Female
C00011911,3,8,Male
C00011943,2,1,Male
C00011947,2,70,Male
C00011976,3,54,Female
C00011977,2,54,Male
C00011978,1,54,Male
C00011979,1,54,Female
C00012003,1,74,Male
C00012050,2,52,Male
C00012051,3,52,Female
C00012079,1,64,Female
C00012092,1,68,Male
C00012095,3,47,Male
C00012102,2,21,Female
C00012133,2,27,Female
C00012144,4,2,Male
C00012145,4,2,Female
C00012163,2,1,Male
C00012181,2,1,Male
C00012220,1,60,Female
C00012221,1,60,Male
C00012303,1,24,Female
C00012308,1,64,Male
C00012324,1,8,Male
C00012325,2,8,Male
C00012328,2,1,Female
C00012344,2,26,Female
C00012358,2,17,Male
C00012359,3,17,Female
C00012376,2,4,Male
C00012378,2,76,Female
C00012382,2,1,Male
C00012383,2,1,Female
C00012396,2,62,Female
C00012397,1,62,Male
C00012416,1,1,Male
C00012417,1,1,Female
C00012432,2,55,Male
C00012464,2,39,Male
C00012468,2,22,Male
C00012485,2,34,Female
C00012490,4,34,Male
C00012547,2,70,Female
C00012561,2,38,Male
C00012568,2,44,Female
C00012577,2,62,Female
C00012586,2,27,Male
C00012599,2,44,Male
C00012616,2,27,Female
C00012625,2,54,Male
C00012643,2,69,Female
C00012662,2,14,Male
C00012695,1,68,Male
C00012726,2,8,Female
C00012729,2,36,Male
C00012730,2,36,Female
C00012738,2,23,Female
C00012739,2,23,Male
C00012750,2,21,Female
C00012754,2,55,Male
C00012755,2,55,Female
C00012756,2,22,Female
C00012802,2,1,Male
C00012810,2,39,Male
C00012840,3,60,Male
C00012843,2,66,Male
C00012844,2,45,Male
C00012850,2,72,Male
C00012851,2,72,Female
C00012859,1,1,Female
C00012890,2,70,Female
C00012908,2,12,Male
C00012943,1,55,Male
C00012986,1,40,Female
C00012991,2,51,Male
C00013044,1,52,Male
C00013051,2,55,Male
C00013071,2,41,Male
C00013089,1,16,Female
C00013090,4,2,Female
C00013095,2,76,Male
C00013098,1,1,Female
C00013102,2,8,Male
C00013113,1,11,Male
C00013123,1,56,Female
C00013134,2,1,Female
C00013151,2,73,Male
C00013171,2,19,Female
C00013172,3,36,Male
C00013190,2,71,Male
C00013201,3,31,Male
C00013231,2,1,Male
C00013246,2,46,Female
C00013260,1,72,Female
C00013261,2,75,Male
C00013262,3,75,Female
C00013276,1,76,Male
C00013285,3,34,Male
C00013290,2,16,Male
C00013291,2,16,Female
C00013346,2,50,Male
C00013380,2,65,Male
C00013404,2,48,Male
C00013405,2,32,Male
C00013406,1,42,Female
C00013412,2,1,Male
C00013417,2,25,Female
C00013447,1,13,Female
C00013448,2,13,Male
C00013451,2,44,Female
C00013468,2,25,Male
C00013469,2,25,Female
C00013480,2,16,Male
C00013490,2,18,Female
C00013539,1,63,Male
C00013548,1,1,Male
C00013556,2,32,Male
C00013576,1,72,Male
C00013588,1,46,Male
C00013590,1,59,Male
C00013603,2,46,Male
C00013608,2,37,Female
C00013620,1,16,Male
C00013640,2,28,Female
C00013657,2,59,Female
C00013658,2,59,Male
C00013673,1,39,Male
C00013687,2,75,Male
C00013690,2,70,Male
C00013694,1,1,Female
C00013750,4,12,Female
C00013751,1,12,Male
C00013803,2,1,Male
C00013820,2,33,Female
C00013845,1,15,Male
C00013852,1,5,Male
C00013886,2,44,Female
C00013912,1,50,Male
C00013915,1,77,Male
C00013921,1,62,Female
C00013923,1,7,Female
C00013924,2,54,Female
C00013931,2,8,Male
C00013955,2,1,Female
C00013956,2,1,Male
C00013968,2,61,Male
C00013971,2,67,Female
C00013998,2,74,Female
