trans_id,account_id,type_id,operation_id,bank_id,amount,balance,date
T00000602,A00000002,2,4,1,9300,33471.5,2014-05-19
T00000603,A00000002,2,4,1,2700,28012.1,2015-02-23
T00000607,A00000002,2,4,1,10500,22925.5,2015-05-27
T00000608,A00000002,2,4,1,4200,49336.7,2016-11-15
T00000610,A00000002,2,4,1,5700,23822.1,2016-01-03
T00000611,A00000002,2,4,1,4500,56502,2016-12-13
T00000612,A00000002,2,4,1,6900,35657.6,2016-05-12
T00000614,A00000002,2,4,1,13500,31760.9,2017-01-12
T00000616,A00000002,2,4,1,4500,31806.9,2017-08-08
T00000618,A00000002,2,4,1,3600,25037.1,2017-02-06
T00000619,A00000002,2,4,1,8700,45471.3,2018-12-15
T00000620,A00000002,2,4,1,6000,41225.1,2018-11-21
T00000621,A00000002,2,4,1,4500,34299.1,2018-11-06
T00000622,A00000002,2,4,1,3000,42471.3,2018-12-17
T00000623,A00000002,2,4,1,10200,45785.9,2018-08-16
T00000624,A00000002,2,4,1,2100,50235.1,2018-11-16
T00000632,A00000002,2,4,1,14.6,39068.9,2013-07-31
T00000633,A00000002,2,4,1,14.6,26991.8,2013-08-31
T00000634,A00000002,2,4,1,14.6,21774,2013-09-30
T00000635,A00000002,2,4,1,14.6,27830.4,2013-10-31
T00000636,A00000002,2,4,1,14.6,31824.9,2013-11-30
T00000637,A00000002,2,4,1,14.6,27840.6,2013-12-31
T00000638,A00000002,2,4,1,14.6,20038.7,2014-01-31
T00000639,A00000002,2,4,1,14.6,26229.6,2014-02-28
T00000640,A00000002,2,4,1,14.6,31041.5,2014-03-31
T00000641,A00000002,2,4,1,14.6,33174.2,2014-04-30
T00000642,A00000002,2,4,1,14.6,20293.4,2014-05-31
T00000643,A00000002,2,4,1,14.6,29320,2014-06-30
T00000644,A00000002,2,4,1,14.6,30924.1,2014-07-31
T00000645,A00000002,2,4,1,14.6,32849.5,2014-08-31
T00000646,A00000002,2,4,1,14.6,25730.3,2014-09-30
T00000647,A00000002,2,4,1,14.6,32043.2,2014-10-31
T00000648,A00000002,2,4,1,14.6,31064.2,2014-11-30
T00000649,A00000002,2,4,1,14.6,32913.6,2014-12-31
T00000650,A00000002,2,4,1,14.6,20414.8,2015-01-31
T00000651,A00000002,2,4,1,14.6,28107.6,2015-02-28
T00000652,A00000002,2,4,1,14.6,33625.1,2015-03-31
T00000653,A00000002,2,4,1,14.6,25928.2,2015-04-30
T00000654,A00000002,2,4,1,14.6,23033.1,2015-05-31
T00000655,A00000002,2,4,1,14.6,36605,2015-06-30
T00000656,A00000002,2,4,1,14.6,37949.4,2015-07-31
T00000657,A00000002,2,4,1,14.6,21281.9,2015-08-31
T00000658,A00000002,2,4,1,14.6,29374.3,2015-09-30
T00000659,A00000002,2,4,1,14.6,26842.9,2015-10-31
T00000660,A00000002,2,4,1,14.6,35058.9,2015-11-30
T00000661,A00000002,2,4,1,14.6,39422.1,2015-12-31
T00000662,A00000002,2,4,1,14.6,22777.6,2016-01-31
T00000663,A00000002,2,4,1,14.6,38168.4,2016-02-29
T00000664,A00000002,2,4,1,14.6,38710.1,2016-03-31
T00000665,A00000002,2,4,1,14.6,22887.6,2016-04-30
T00000666,A00000002,2,4,1,14.6,24191.8,2016-05-31
T00000667,A00000002,2,4,1,14.6,52030.1,2016-06-30
T00000668,A00000002,2,4,1,14.6,35141.7,2016-07-31
T00000669,A00000002,2,4,1,14.6,44765,2016-08-31
T00000670,A00000002,2,4,1,14.6,32639.9,2016-09-30
T00000671,A00000002,2,4,1,14.6,45566.7,2016-10-31
T00000672,A00000002,2,4,1,14.6,49514,2016-11-30
T00000673,A00000002,2,4,1,14.6,53390.9,2016-12-31
T00000674,A00000002,2,4,1,14.6,29803.1,2017-01-31
T00000675,A00000002,2,4,1,14.6,39009.4,2017-02-28
T00000676,A00000002,2,4,1,14.6,45213.2,2017-03-31
T00000677,A00000002,2,4,1,14.6,53469.9,2017-04-30
T00000678,A00000002,2,4,1,14.6,57214,2017-05-31
T00000679,A00000002,2,4,1,14.6,27445.6,2017-06-30
T00000680,A00000002,2,4,1,14.6,48172.9,2017-07-31
T00000681,A00000002,2,4,1,14.6,43745.6,2017-08-31
T00000682,A00000002,2,4,1,14.6,52092.3,2017-09-30
T00000683,A00000002,2,4,1,14.6,51644.9,2017-10-31
T00000684,A00000002,2,4,1,14.6,51794.9,2017-11-30
T00000685,A00000002,2,4,1,14.6,53875.6,2017-12-31
T00000686,A00000002,2,4,1,14.6,31781.7,2018-01-31
T00000687,A00000002,2,4,1,14.6,40876.4,2018-02-28
T00000688,A00000002,2,4,1,14.6,29057.3,2018-03-31
T00000689,A00000002,2,4,1,14.6,40558.4,2018-04-30
T00000690,A00000002,2,4,1,14.6,36767.7,2018-05-31
T00000691,A00000002,2,4,1,14.6,48541.6,2018-06-30
T00000692,A00000002,2,4,1,14.6,50313.9,2018-07-31
T00000693,A00000002,2,4,1,14.6,42865.7,2018-08-31
T00000694,A00000002,2,4,1,14.6,44015.5,2018-09-30
T00000695,A00000002,2,4,1,14.6,46065.1,2018-10-31
T00000696,A00000002,2,4,1,14.6,36583.3,2018-11-30
T00000697,A00000002,1,1,1,3700,25036,2013-03-28
T00000698,A00000002,2,4,1,11000,34285.5,2013-04-27
T00000699,A00000002,2,4,1,17600,37030.9,2013-05-27
T00000700,A00000002,2,4,1,22400,45129.6,2013-06-26
T00000701,A00000002,2,4,1,10300,38880.5,2013-07-26
T00000702,A00000002,2,4,1,1000,26852.9,2013-08-25
T00000703,A00000002,2,4,1,4500,31861.8,2013-09-24
T00000704,A00000002,2,4,1,3000,27744,2013-10-24
T00000705,A00000002,2,4,1,5300,31700.4,2013-11-23
T00000706,A00000002,2,4,1,3100,27716.9,2013-12-23
T00000707,A00000002,2,4,1,400,26537.9,2014-01-22
T00000708,A00000002,2,4,1,3500,26136,2014-02-21
T00000709,A00000002,2,4,1,4900,30926.9,2014-03-23
T00000710,A00000002,2,4,1,7600,33038.9,2014-04-22
T00000711,A00000002,2,4,1,4900,28571.5,2014-05-22
T00000712,A00000002,2,4,1,3900,29208.8,2014-06-21
T00000713,A00000002,2,4,1,4500,30817.3,2014-07-21
T00000714,A00000002,2,4,1,5400,35121.5,2014-08-20
T00000715,A00000002,2,4,1,4800,37646.9,2014-09-19
T00000716,A00000002,2,4,1,3400,31927.6,2014-10-19
T00000717,A00000002,2,4,1,2000,30940.6,2014-11-18
T00000718,A00000002,2,4,1,9300,38479.5,2014-12-18
T00000719,A00000002,2,4,1,300,28411,2015-01-17
T00000720,A00000002,1,1,1,700,30712.1,2015-02-16
T00000721,A00000002,2,4,1,4200,33504.9,2015-03-18
T00000722,A00000002,2,4,1,3600,39622.4,2015-04-17
T00000723,A00000002,2,4,1,2100,33425.5,2015-05-17
T00000724,A00000002,2,4,1,2600,40148.5,2015-06-16
T00000725,A00000002,2,4,1,8400,37802.3,2015-07-16
T00000726,A00000002,2,4,1,6900,40646.7,2015-08-15
T00000727,A00000002,2,4,1,1600,29279.2,2015-09-14
T00000728,A00000002,2,4,1,2900,36071.7,2015-10-14
T00000729,A00000002,2,4,1,1500,34940.2,2015-11-13
T00000730,A00000002,2,4,1,11000,43774.2,2015-12-13
T00000731,A00000002,1,1,1,200,16756.1,2016-01-12
T00000732,A00000002,1,1,1,5800,21311.6,2016-02-11
T00000733,A00000002,2,4,1,10400,40738.4,2016-03-12
T00000734,A00000002,2,4,1,3700,27744.1,2016-04-11
T00000735,A00000002,1,1,1,6700,22321.6,2016-05-11
T00000736,A00000002,1,1,1,7500,21525.8,2016-06-10
T00000737,A00000002,2,4,1,5400,39364.1,2016-07-10
T00000738,A00000002,2,4,1,300,27575.7,2016-08-09
T00000739,A00000002,2,4,1,2800,34699,2016-09-08
T00000740,A00000002,1,1,1,3300,28673.9,2016-10-08
T00000741,A00000002,2,4,1,1900,36400.7,2016-11-07
T00000742,A00000002,2,4,1,8000,30648,2016-12-07
T00000743,A00000002,2,4,1,400,31624.9,2017-01-06
T00000744,A00000002,1,1,1,6100,35903.1,2017-02-05
T00000745,A00000002,2,4,1,1400,30343.4,2017-03-07
T00000746,A00000002,2,4,1,1800,36147.2,2017-04-06
T00000747,A00000002,2,4,1,3600,42603.9,2017-05-06
T00000748,A00000002,2,4,1,7600,38948,2017-06-05
T00000749,A00000002,1,1,1,10200,37645.6,2017-07-05
T00000750,A00000002,2,4,1,4600,43572.9,2017-08-04
T00000751,A00000002,2,4,1,900,42845.6,2017-09-03
T00000752,A00000002,2,4,1,9800,42292.3,2017-10-03
T00000753,A00000002,2,4,1,9900,41744.9,2017-11-02
T00000754,A00000002,2,4,1,12700,39094.9,2017-12-02
T00000755,A00000002,2,4,1,10200,43675.6,2018-01-01
T00000756,A00000002,1,1,1,1300,31645.6,2018-01-31
T00000757,A00000002,2,4,1,4100,36776.4,2018-03-02
T00000758,A00000002,1,1,1,1800,30857.3,2018-04-01
T00000759,A00000002,2,4,1,6800,33758.4,2018-05-01
T00000760,A00000002,2,4,1,6500,36782.3,2018-05-31
T00000761,A00000002,2,4,1,8000,48556.2,2018-06-30
T00000762,A00000002,2,4,1,9400,50111.6,2018-07-30
T00000763,A00000002,2,4,1,3100,42685.9,2018-08-29
T00000764,A00000002,2,4,1,7200,43835.7,2018-09-28
T00000765,A00000002,2,4,1,7900,45885.5,2018-10-28
T00000766,A00000002,2,4,1,4800,36425.1,2018-11-27
T00000837,A00000003,1,1,1,1000,1000,2017-07-07
T00000844,A00000003,1,1,1,7502,8502,2017-07-11
T00000845,A00000003,1,1,1,7502,23828,2017-08-11
T00000846,A00000003,1,1,1,7502,29008.7,2017-09-11
T00000847,A00000003,1,1,1,7502,29724.3,2017-10-11
T00000848,A00000003,1,1,1,7502,29949.2,2017-11-11
T00000849,A00000003,1,1,1,11253,29211.1,2017-12-11
T00000850,A00000003,1,1,1,7502,20730.4,2018-01-11
T00000851,A00000003,1,1,1,7502,15095.5,2018-02-11
T00000852,A00000003,1,1,1,7502,23238.8,2018-03-11
T00000853,A00000003,1,1,1,7502,26813,2018-04-11
T00000854,A00000003,1,1,1,7502,25481,2018-05-11
T00000855,A00000003,1,1,1,11253,27419.8,2018-06-11
T00000856,A00000003,1,1,1,7502,31012.8,2018-07-11
T00000857,A00000003,1,1,1,7502,34122.4,2018-08-11
T00000858,A00000003,1,1,1,7502,36545.3,2018-09-11
T00000859,A00000003,1,1,1,7502,41078.8,2018-10-11
T00000860,A00000003,1,1,1,7502,45231.5,2018-11-11
T00000861,A00000003,1,1,1,11253,53446.5,2018-12-11
T00000873,A00000003,2,3,6,1135,21824.1,2017-12-06
T00000874,A00000003,2,3,6,1135,18414.4,2018-01-06
T00000875,A00000003,2,3,6,1135,11459.5,2018-02-06
T00000876,A00000003,2,3,6,1135,19602.8,2018-03-06
T00000877,A00000003,2,3,6,1135,23177,2018-04-06
T00000878,A00000003,2,3,6,1135,21845,2018-05-06
T00000879,A00000003,2,3,6,1135,20032.8,2018-06-06
T00000880,A00000003,2,3,6,1135,27376.8,2018-07-06
T00000881,A00000003,2,3,6,1135,30486.4,2018-08-06
T00000882,A00000003,2,3,6,1135,32909.3,2018-09-06
T00000883,A00000003,2,3,6,1135,37442.8,2018-10-06
T00000884,A00000003,2,3,6,1135,41595.5,2018-11-06
T00000885,A00000003,2,3,6,1135,46059.5,2018-12-06
T00000897,A00000003,2,3,7,327,21497.1,2017-12-07
T00000898,A00000003,2,3,7,327,18087.4,2018-01-07
T00000899,A00000003,2,3,7,327,11132.5,2018-02-07
T00000900,A00000003,2,3,7,327,19275.8,2018-03-07
T00000901,A00000003,2,3,7,327,22850,2018-04-07
T00000902,A00000003,2,3,7,327,21518,2018-05-07
T00000903,A00000003,2,3,7,327,19705.8,2018-06-07
T00000904,A00000003,2,3,7,327,27049.8,2018-07-07
T00000905,A00000003,2,3,7,327,30159.4,2018-08-07
T00000906,A00000003,2,3,7,327,32582.3,2018-09-07
T00000907,A00000003,2,3,7,327,37115.8,2018-10-07
T00000908,A00000003,2,3,7,327,41268.5,2018-11-07
T00000909,A00000003,2,3,7,327,45732.5,2018-12-07
T00000921,A00000003,2,3,2,3539,17958.1,2017-12-09
T00000922,A00000003,2,3,2,3539,14548.4,2018-01-09
T00000923,A00000003,2,3,2,3539,7593.5,2018-02-09
T00000924,A00000003,2,3,2,3539,15736.8,2018-03-09
T00000925,A00000003,2,3,2,3539,19311,2018-04-09
T00000926,A00000003,2,3,2,3539,17979,2018-05-09
T00000927,A00000003,2,3,2,3539,16166.8,2018-06-09
T00000928,A00000003,2,3,2,3539,23510.8,2018-07-09
T00000929,A00000003,2,3,2,3539,26620.4,2018-08-09
T00000930,A00000003,2,3,2,3539,29043.3,2018-09-09
T00000931,A00000003,2,3,2,3539,33576.8,2018-10-09
T00000932,A00000003,2,3,2,3539,37729.5,2018-11-09
T00000933,A00000003,2,3,2,3539,42193.5,2018-12-09
T00000938,A00000003,2,4,1,2560,26651.1,2017-12-28
T00000939,A00000003,2,4,1,2560,50886.5,2018-12-24
T00000946,A00000003,2,4,1,2760,12330.4,2018-01-30
T00000947,A00000003,2,4,1,1320,13228.4,2018-01-10
T00000948,A00000003,2,4,1,2280,15090.4,2018-01-29
T00000949,A00000003,2,4,1,3360,17370.4,2018-01-22
T00000950,A00000003,2,4,1,1560,19549.4,2018-01-04
T00000951,A00000003,2,4,1,2040,24709.4,2018-01-03
T00000952,A00000003,2,4,1,2400,27659.1,2017-12-01
T00000956,A00000003,2,4,1,3120,23693,2018-04-22
T00000957,A00000003,2,4,1,2400,42831.5,2018-11-11
T00000969,A00000003,2,4,1,14.6,30059.1,2017-11-30
T00000970,A00000003,2,4,1,14.6,26749.4,2017-12-31
T00000971,A00000003,2,4,1,14.6,12394.5,2018-01-31
T00000972,A00000003,2,4,1,14.6,15137.8,2018-02-28
T00000973,A00000003,2,4,1,14.6,23312,2018-03-31
T00000974,A00000003,2,4,1,14.6,23780,2018-04-30
T00000975,A00000003,2,4,1,14.6,25567.8,2018-05-31
T00000976,A00000003,2,4,1,14.6,27511.8,2018-06-30
T00000977,A00000003,2,4,1,14.6,31121.4,2018-07-31
T00000978,A00000003,2,4,1,14.6,34244.3,2018-08-31
T00000979,A00000003,2,4,1,14.6,38577.8,2018-09-30
T00000980,A00000003,2,4,1,14.6,42730.5,2018-10-31
T00000981,A00000003,2,4,1,14.6,47194.5,2018-11-30
T00000982,A00000003,1,1,1,7800,16326,2017-08-06
T00000983,A00000003,2,4,1,2400,21506.7,2017-09-05
T00000984,A00000003,2,4,1,6900,22222.3,2017-10-05
T00000985,A00000003,2,4,1,7400,22447.2,2017-11-04
T00000986,A00000003,2,4,1,4700,22959.1,2017-12-04
T00000987,A00000003,2,4,1,3600,21109.4,2018-01-03
T00000988,A00000003,1,1,1,200,12594.5,2018-02-02
T00000989,A00000003,1,1,1,5600,20737.8,2018-03-04
T00000990,A00000003,1,1,1,1000,24312,2018-04-03
T00000991,A00000003,2,4,1,800,22980,2018-05-03
T00000992,A00000003,2,4,1,4400,21167.8,2018-06-02
T00000993,A00000003,1,1,1,1000,28511.8,2018-07-02
T00000994,A00000003,1,1,1,500,31621.4,2018-08-01
T00000995,A00000003,2,4,1,200,34044.3,2018-08-31
T00000996,A00000003,1,1,1,1900,38592.4,2018-09-30
T00000997,A00000003,1,1,1,1500,42578.8,2018-10-30
T00000998,A00000003,1,1,1,4200,47031.5,2018-11-29
T00001017,A00000004,1,1,1,800,800,2016-02-21
T00001020,A00000004,1,2,8,5553,6353,2016-03-11
T00001021,A00000004,1,2,8,5553,11906,2016-04-11
T00001022,A00000004,1,2,8,5553,17459,2016-05-11
T00001023,A00000004,1,2,8,5553,23012,2016-06-11
T00001024,A00000004,1,2,8,5553,28565,2016-07-11
T00001025,A00000004,1,2,8,5553,28907,2016-08-11
T00001026,A00000004,1,2,8,5553,27087.7,2016-09-11
T00001027,A00000004,1,2,8,5553,26062,2016-10-11
T00001028,A00000004,1,2,8,5553,28338,2016-11-11
T00001029,A00000004,1,2,8,5553,30623.5,2016-12-11
T00001030,A00000004,1,2,8,5553,27458,2017-01-11
T00001031,A00000004,1,2,8,5553,19452.2,2017-02-11
T00001032,A00000004,1,2,8,5553,21700.4,2017-03-11
T00001033,A00000004,1,2,8,5553,22194.5,2017-04-11
T00001034,A00000004,1,2,8,5553,24454.2,2017-05-11
T00001035,A00000004,1,2,8,5553,19152,2017-06-11
T00001036,A00000004,1,2,8,5553,21401.3,2017-07-11
T00001037,A00000004,1,2,8,5553,23657.8,2017-08-11
T00001038,A00000004,1,2,8,5553,22916.5,2017-09-11
T00001039,A00000004,1,2,8,5553,23278.9,2017-10-11
T00001040,A00000004,1,2,8,5553,23599.9,2017-11-11
T00001041,A00000004,1,2,8,5553,25864.3,2017-12-11
T00001042,A00000004,1,2,8,5553,20071.7,2018-01-11
T00001043,A00000004,1,2,8,5553,16691.1,2018-02-11
T00001044,A00000004,1,2,8,5553,18927.5,2018-03-11
T00001045,A00000004,1,2,8,5553,21173.5,2018-04-11
T00001046,A00000004,1,2,8,5553,22626.8,2018-05-11
T00001047,A00000004,1,2,8,5553,24328.2,2018-06-11
T00001048,A00000004,1,2,8,5553,25874,2018-07-11
T00001049,A00000004,1,2,8,5553,26306.9,2018-08-11
T00001050,A00000004,1,2,8,5553,28583.5,2018-09-11
T00001051,A00000004,1,2,8,5553,30869.4,2018-10-11
T00001052,A00000004,1,2,8,5553,33165,2018-11-11
T00001053,A00000004,1,2,8,5553,34870,2018-12-11
T00001061,A00000004,2,3,8,2078,23354,2016-08-06
T00001062,A00000004,2,3,8,2078,21534.7,2016-09-06
T00001063,A00000004,2,3,8,2078,20509,2016-10-06
T00001064,A00000004,2,3,8,2078,22785,2016-11-06
T00001065,A00000004,2,3,8,2078,25070.5,2016-12-06
T00001066,A00000004,2,3,8,2078,22305,2017-01-06
T00001067,A00000004,2,3,8,2078,13899.2,2017-02-06
T00001068,A00000004,2,3,8,2078,16147.4,2017-03-06
T00001069,A00000004,2,3,8,2078,16641.5,2017-04-06
T00001070,A00000004,2,3,8,2078,18901.2,2017-05-06
T00001071,A00000004,2,3,8,2078,13599,2017-06-06
T00001072,A00000004,2,3,8,2078,15848.3,2017-07-06
T00001073,A00000004,2,3,8,2078,18104.8,2017-08-06
T00001074,A00000004,2,3,8,2078,17363.5,2017-09-06
T00001075,A00000004,2,3,8,2078,17725.9,2017-10-06
T00001076,A00000004,2,3,8,2078,18686.9,2017-11-06
T00001077,A00000004,2,3,8,2078,20311.3,2017-12-06
T00001078,A00000004,2,3,8,2078,17798.7,2018-01-06
T00001079,A00000004,2,3,8,2078,11138.1,2018-02-06
T00001080,A00000004,2,3,8,2078,13374.5,2018-03-06
T00001081,A00000004,2,3,8,2078,15620.5,2018-04-06
T00001082,A00000004,2,3,8,2078,17073.8,2018-05-06
T00001083,A00000004,2,3,8,2078,18775.2,2018-06-06
T00001084,A00000004,2,3,8,2078,20321,2018-07-06
T00001085,A00000004,2,3,8,2078,20753.9,2018-08-06
T00001086,A00000004,2,3,8,2078,23030.5,2018-09-06
T00001087,A00000004,2,3,8,2078,25316.4,2018-10-06
T00001088,A00000004,2,3,8,2078,27612,2018-11-06
T00001089,A00000004,2,3,8,2078,29317,2018-12-06
T00001096,A00000004,2,3,8,1285,27280,2016-07-13
T00001097,A00000004,2,3,8,1285,27622,2016-08-13
T00001098,A00000004,2,3,8,1285,25802.7,2016-09-13
T00001099,A00000004,2,3,8,1285,24777,2016-10-13
T00001100,A00000004,2,3,8,1285,27053,2016-11-13
T00001101,A00000004,2,3,8,1285,26298.5,2016-12-13
T00001102,A00000004,2,3,8,1285,22623,2017-01-13
T00001103,A00000004,2,3,8,1285,18167.2,2017-02-13
T00001104,A00000004,2,3,8,1285,20415.4,2017-03-13
T00001105,A00000004,2,3,8,1285,20909.5,2017-04-13
T00001106,A00000004,2,3,8,1285,23169.2,2017-05-13
T00001107,A00000004,2,3,8,1285,17867,2017-06-13
T00001108,A00000004,2,3,8,1285,20116.3,2017-07-13
T00001109,A00000004,2,3,8,1285,22372.8,2017-08-13
T00001110,A00000004,2,3,8,1285,21631.5,2017-09-13
T00001111,A00000004,2,3,8,1285,21993.9,2017-10-13
T00001112,A00000004,2,3,8,1285,22314.9,2017-11-13
T00001113,A00000004,2,3,8,1285,23679.3,2017-12-13
T00001114,A00000004,2,3,8,1285,15266.7,2018-01-13
T00001115,A00000004,2,3,8,1285,15406.1,2018-02-13
T00001116,A00000004,2,3,8,1285,17642.5,2018-03-13
T00001117,A00000004,2,3,8,1285,19088.5,2018-04-13
T00001118,A00000004,2,3,8,1285,21341.8,2018-05-13
T00001119,A00000004,2,3,8,1285,23043.2,2018-06-13
T00001120,A00000004,2,3,8,1285,24589,2018-07-13
T00001121,A00000004,2,3,8,1285,25021.9,2018-08-13
T00001122,A00000004,2,3,8,1285,27298.5,2018-09-13
T00001123,A00000004,2,3,8,1285,29584.4,2018-10-13
T00001124,A00000004,2,3,8,1285,31880,2018-11-13
T00001125,A00000004,2,3,8,1285,33585,2018-12-13
T00001127,A00000004,2,4,1,5250,15677,2017-06-02
T00001130,A00000004,2,4,1,3550,23908,2017-01-12
T00001131,A00000004,2,4,1,2100,13166.7,2018-01-20
T00001132,A00000004,2,4,1,1450,24848.5,2016-12-20
T00001133,A00000004,2,4,1,1400,19799.3,2017-12-22
T00001134,A00000004,2,4,1,600,31395,2018-12-03
T00001141,A00000004,2,4,1,400,21905,2017-01-09
T00001142,A00000004,2,4,1,1520,19103,2017-01-26
T00001143,A00000004,2,4,1,560,24383,2017-01-01
T00001144,A00000004,2,4,1,1360,15903,2017-01-28
T00001145,A00000004,2,4,1,1840,17263,2017-01-27
T00001146,A00000004,2,4,1,2000,20623,2017-01-16
T00001148,A00000004,2,4,1,1680,16118.7,2018-01-07
T00001149,A00000004,2,4,1,2320,17751.7,2018-01-11
T00001151,A00000004,2,4,1,1600,14518.7,2018-01-08
T00001152,A00000004,2,4,1,1200,16551.7,2018-01-12
T00001153,A00000004,2,4,1,3040,27583.5,2016-12-12
T00001155,A00000004,2,4,1,640,18046.9,2017-11-06
T00001156,A00000004,2,4,1,1760,18655.4,2017-03-16
T00001157,A00000004,2,4,1,2480,21199.3,2017-12-22
T00001158,A00000004,2,4,1,640,20849.2,2017-05-28
T00001159,A00000004,2,4,1,1680,21489.2,2017-05-27
T00001160,A00000004,2,4,1,560,20853.2,2018-06-03
T00001161,A00000004,2,4,1,720,22323.2,2018-06-17
T00001162,A00000004,2,4,1,1840,22749,2018-07-24
T00001170,A00000004,2,4,1,14.6,25432,2016-07-31
T00001171,A00000004,2,4,1,14.6,23612.7,2016-08-31
T00001172,A00000004,2,4,1,14.6,22587,2016-09-30
T00001173,A00000004,2,4,1,14.6,24863,2016-10-31
T00001174,A00000004,2,4,1,14.6,27148.5,2016-11-30
T00001175,A00000004,2,4,1,14.6,24943,2016-12-31
T00001176,A00000004,2,4,1,14.6,15977.2,2017-01-31
T00001177,A00000004,2,4,1,14.6,18225.4,2017-02-28
T00001178,A00000004,2,4,1,14.6,18719.5,2017-03-31
T00001179,A00000004,2,4,1,14.6,20979.2,2017-04-30
T00001180,A00000004,2,4,1,14.6,20927,2017-05-31
T00001181,A00000004,2,4,1,14.6,17926.3,2017-06-30
T00001182,A00000004,2,4,1,14.6,20182.8,2017-07-31
T00001183,A00000004,2,4,1,14.6,19441.5,2017-08-31
T00001184,A00000004,2,4,1,14.6,19803.9,2017-09-30
T00001185,A00000004,2,4,1,14.6,20764.9,2017-10-31
T00001186,A00000004,2,4,1,14.6,22389.3,2017-11-30
T00001187,A00000004,2,4,1,14.6,19876.7,2017-12-31
T00001188,A00000004,2,4,1,14.6,13216.1,2018-01-31
T00001189,A00000004,2,4,1,14.6,15452.5,2018-02-28
T00001190,A00000004,2,4,1,14.6,17698.5,2018-03-31
T00001191,A00000004,2,4,1,14.6,19151.8,2018-04-30
T00001192,A00000004,2,4,1,14.6,21413.2,2018-05-31
T00001193,A00000004,2,4,1,14.6,22399,2018-06-30
T00001194,A00000004,2,4,1,14.6,22831.9,2018-07-31
T00001195,A00000004,2,4,1,14.6,25108.5,2018-08-31
T00001196,A00000004,2,4,1,14.6,27394.4,2018-09-30
T00001197,A00000004,2,4,1,14.6,29690,2018-10-31
T00001198,A00000004,2,4,1,14.6,31995,2018-11-30
T00001199,A00000004,2,4,1,1900,25380,2016-07-20
T00001200,A00000004,2,4,1,4100,23522,2016-08-19
T00001201,A00000004,2,4,1,3300,22502.7,2016-09-18
T00001202,A00000004,2,4,1,3000,19372.8,2017-08-14
T00001203,A00000004,2,4,1,1900,19731.5,2017-09-13
T00001204,A00000004,2,4,1,1300,20693.9,2017-10-13
T00001205,A00000004,2,4,1,900,24964.3,2017-12-12
T00001206,A00000004,2,4,1,800,20373.5,2018-04-11
T00001237,A00000005,1,1,1,600,600,2017-05-30
T00001243,A00000005,1,2,9,5017,5617,2017-06-13
T00001244,A00000005,1,2,9,5017,10634,2017-07-13
T00001245,A00000005,1,2,9,5017,15651,2017-08-13
T00001246,A00000005,1,2,9,5017,20668,2017-09-13
T00001247,A00000005,1,2,9,5017,25685,2017-10-13
T00001248,A00000005,1,2,9,5017,28022.8,2017-11-13
T00001249,A00000005,1,2,9,5017,29220.1,2017-12-13
T00001250,A00000005,1,2,9,5017,25750,2018-01-13
T00001251,A00000005,1,2,9,5017,24425,2018-02-13
T00001252,A00000005,1,2,9,5017,26857,2018-03-13
T00001253,A00000005,1,2,9,5017,28498.9,2018-04-13
T00001254,A00000005,1,2,9,5017,28746.2,2018-05-13
T00001255,A00000005,1,2,9,5017,28794.4,2018-06-13
T00001256,A00000005,1,2,9,5017,30444,2018-07-13
T00001257,A00000005,1,2,9,5017,28797,2018-08-13
T00001258,A00000005,1,2,9,5017,26141.4,2018-09-13
T00001259,A00000005,1,2,9,5017,27238.3,2018-10-13
T00001260,A00000005,1,2,9,5017,29682.3,2018-11-13
T00001261,A00000005,1,2,9,5017,32036.2,2018-12-13
T00001272,A00000005,2,3,10,2668,23005.8,2017-11-08
T00001273,A00000005,2,3,10,2668,24203.1,2017-12-08
T00001274,A00000005,2,3,10,2668,21533,2018-01-08
T00001275,A00000005,2,3,10,2668,19408,2018-02-08
T00001276,A00000005,2,3,10,2668,21840,2018-03-08
T00001277,A00000005,2,3,10,2668,23481.9,2018-04-08
T00001278,A00000005,2,3,10,2668,23729.2,2018-05-08
T00001279,A00000005,2,3,10,2668,23777.4,2018-06-08
T00001280,A00000005,2,3,10,2668,25427,2018-07-08
T00001281,A00000005,2,3,10,2668,23780,2018-08-08
T00001282,A00000005,2,3,10,2668,21124.4,2018-09-08
T00001283,A00000005,2,3,10,2668,22221.3,2018-10-08
T00001284,A00000005,2,3,10,2668,24665.3,2018-11-08
T00001285,A00000005,2,3,10,2668,27019.2,2018-12-08
T00001286,A00000005,2,4,1,1250,26871.1,2017-12-05
T00001287,A00000005,2,4,1,850,27966.2,2018-12-25
T00001294,A00000005,2,4,1,800,20733,2018-01-11
T00001295,A00000005,2,4,1,2240,23510,2018-01-20
T00001296,A00000005,2,4,1,2080,24201,2018-01-07
T00001297,A00000005,2,4,1,720,22790,2018-01-22
T00001298,A00000005,2,4,1,1280,26281,2018-01-07
T00001299,A00000005,2,4,1,800,21990,2018-01-27
T00001301,A00000005,2,4,1,1760,27460.1,2017-12-24
T00001305,A00000005,2,4,1,1520,28916.2,2018-12-18
T00001306,A00000005,2,4,1,1600,30436.2,2018-12-15
T00001307,A00000005,2,4,1,1040,25101.4,2018-09-17
T00001318,A00000005,2,4,1,14.6,25673.8,2017-10-31
