account_id,district_id,frequency_id,date
A00003680,27,1,2016-02-16
A00003681,70,1,2017-01-25
A00003682,70,1,2013-06-07
A00003683,33,1,2013-08-13
A00003684,23,1,2014-03-04
A00003686,77,1,2017-08-03
A00003687,71,1,2013-11-06
A00003688,70,1,2013-11-10
A00003689,8,1,2015-11-29
A00003690,67,3,2016-10-18
A00003691,50,1,2013-02-19
A00003692,70,1,2017-04-21
A00003693,61,1,2013-01-29
A00003694,70,1,2016-07-06
A00003695,30,1,2017-04-02
A00003696,1,1,2016-06-22
A00003697,45,1,2013-04-29
A00003698,1,1,2016-03-03
A00003699,50,1,2013-08-05
A00003700,1,1,2017-06-03
A00003701,76,1,2013-10-06
A00003702,53,1,2015-04-13
A00003703,74,1,2017-06-18
A00003704,75,1,2013-01-24
A00003705,20,1,2017-10-24
A00003706,8,1,2016-04-04
A00003708,64,1,2016-11-24
A00003709,74,1,2016-03-05
A00003710,1,1,2015-02-25
A00003711,3,1,2017-05-08
A00003712,3,1,2014-09-13
A00003713,14,2,2013-06-08
A00003714,2,2,2014-04-21
A00003715,74,1,2017-11-27
A00003716,1,1,2017-04-14
A00003717,56,1,2014-05-20
A00003718,63,1,2014-04-16
A00003719,37,1,2017-06-19
A00003720,36,1,2013-07-30
A00003721,22,1,2016-02-21
A00003722,76,1,2017-12-07
A00003723,2,1,2016-06-14
A00003724,16,1,2017-08-06
A00003725,33,1,2015-06-11
A00003726,54,1,2016-07-14
A00003727,66,1,2016-01-19
A00003728,10,1,2014-08-18
A00003729,31,1,2015-04-14
A00003730,17,1,2014-09-08
A00003731,70,1,2016-05-20
A00003732,21,1,2017-05-25
A00003733,33,1,2016-07-22
A00003734,43,1,2013-03-08
A00003735,1,1,2015-04-27
A00003736,54,1,2016-05-08
A00003737,34,1,2015-03-01
A00003738,51,1,2013-08-01
A00003739,1,1,2017-03-25
A00003741,65,1,2016-08-18
A00003742,59,1,2017-05-11
A00003743,1,1,2016-03-22
A00003745,5,1,2013-08-04
A00003746,70,1,2016-06-04
A00003747,1,1,2014-05-01
A00003748,1,1,2013-07-10
A00003749,68,1,2016-08-10
A00003750,77,1,2015-03-18
A00003751,9,1,2013-09-15
A00003752,1,1,2014-11-25
A00003753,28,1,2015-02-24
A00003754,37,2,2016-02-19
A00003755,64,1,2016-01-20
A00003756,39,2,2014-10-17
A00003757,64,1,2017-09-24
A00003758,38,1,2015-09-19
A00003759,1,1,2013-12-29
A00003760,44,1,2013-01-13
A00003763,55,1,2015-08-23
A00003764,69,1,2015-11-05
A00003765,32,1,2016-11-14
A00003766,29,3,2016-10-18
A00003767,1,1,2015-11-15
A00003768,52,1,2017-06-06
A00003769,3,1,2016-05-14
A00003770,23,1,2015-09-20
A00003771,22,1,2013-06-11
A00003772,7,1,2015-11-20
A00003773,10,1,2017-05-04
A00003774,72,1,2016-08-30
A00003775,19,1,2013-06-27
A00003776,1,1,2016-10-16
A00003777,70,1,2015-01-19
A00003778,52,1,2013-07-04
A00003779,74,1,2015-07-08
A00003780,44,1,2015-11-25
A00003781,31,1,2013-03-26
A00003782,9,2,2017-03-17
A00003783,40,1,2015-11-29
A00003784,25,1,2016-01-22
A00003785,10,1,2013-03-24
A00003786,21,1,2013-06-22
A00003787,70,1,2013-02-19
A00003788,70,1,2013-04-10
A00003789,6,1,2016-08-18
A00003790,1,2,2017-05-13
A00003791,1,2,2016-05-03
A00003792,10,1,2013-08-11
A00003793,5,1,2016-06-28
A00003794,20,1,2017-02-03
A00003795,36,1,2016-03-18
A00003796,53,1,2013-05-25
A00003797,64,1,2014-09-03
A00003798,15,1,2017-08-27
A00003799,74,1,2016-11-29
A00003800,30,1,2016-09-16
A00003801,1,1,2016-06-20
A00003802,44,1,2016-04-18
A00003803,61,1,2016-01-26
A00003804,7,1,2014-04-07
A00003805,9,1,2014-07-02
A00003806,36,1,2016-04-18
A00003807,53,1,2015-09-05
A00003808,38,1,2013-08-11
A00003809,1,1,2016-11-21
A00003810,43,1,2015-06-22
A00003811,1,1,2016-10-26
A00003812,72,1,2015-01-16
A00003813,1,1,2017-10-09
A00003814,74,1,2015-12-27
A00003815,1,1,2016-03-24
A00003816,25,1,2016-04-21
A00003817,70,1,2015-02-10
A00003818,74,1,2013-01-01
A00003819,69,1,2016-11-11
A00003820,1,1,2013-11-14
A00003821,18,1,2016-04-18
A00003822,8,1,2013-09-22
A00003823,74,1,2015-04-19
A00003824,41,1,2014-03-20
A00003825,7,1,2013-12-14
A00003826,34,1,2015-03-05
A00003827,1,1,2014-10-04
A00003828,44,1,2017-08-28
A00003830,56,1,2017-04-20
A00003832,45,1,2016-01-22
A00003833,77,1,2017-07-13
A00003834,54,1,2013-01-19
A00003835,50,1,2013-03-16
A00003836,68,1,2017-12-09
A00003837,48,3,2013-08-26
A00003838,3,1,2014-05-02
A00003839,1,1,2015-02-21
A00003840,76,1,2014-02-19
A00003841,8,1,2015-01-22
A00003842,1,1,2017-03-12
A00003843,62,1,2016-10-02
A00003844,67,1,2013-05-23
A00003845,48,1,2015-05-14
A00003846,61,1,2017-04-27
A00003847,33,1,2015-06-13
A00003848,20,1,2016-07-10
A00003849,75,1,2014-10-21
A00003850,8,1,2013-08-09
A00003851,1,1,2017-02-27
A00003852,20,1,2017-09-14
A00003854,8,1,2016-04-18
A00003855,33,1,2015-09-04
A00003856,45,1,2016-12-03
A00003857,54,1,2017-10-22
A00003858,2,1,2015-12-14
A00003859,53,1,2016-04-23
A00003860,4,1,2014-10-11
A00003861,2,1,2017-01-30
A00003862,1,1,2016-11-23
A00003863,15,1,2013-09-14
A00003864,33,1,2016-07-01
A00003865,50,1,2015-02-09
A00003866,60,1,2015-09-05
A00003867,1,1,2017-07-19
A00003868,43,1,2013-08-21
A00003869,72,1,2014-09-13
A00003870,38,1,2017-01-08
A00003871,26,1,2013-01-08
A00003872,25,1,2017-05-21
A00003874,51,1,2015-06-02
A00003875,44,1,2017-10-18
A00003876,69,1,2014-02-13
A00003877,59,1,2016-10-22
A00003878,23,1,2014-10-07
A00003880,3,1,2016-07-28
A00003881,21,1,2016-03-04
A00003882,10,1,2013-07-09
A00003883,72,1,2013-03-15
A00003884,1,1,2016-11-14
A00003885,51,1,2017-04-01
A00003886,1,1,2014-02-20
A00003887,62,1,2016-05-08
A00003888,39,1,2013-05-27
A00003889,16,1,2017-07-03
A00003890,50,1,2016-02-10
A00003891,1,1,2013-08-18
A00003892,43,1,2013-10-25
A00003893,42,1,2016-12-13
A00003894,52,1,2016-09-25
A00003895,27,1,2015-07-14
A00003896,45,1,2015-08-17
A00003897,13,1,2017-04-16
A00003898,70,1,2014-02-07
A00003899,22,1,2016-06-25
A00003901,12,1,2017-08-30
A00003902,1,1,2015-08-08
A00003903,58,1,2014-12-19
A00003904,18,1,2016-10-05
A00003905,54,3,2017-05-28
A00003906,52,1,2017-07-08
A00003907,37,1,2016-04-18
A00003908,13,1,2017-01-16
A00003909,1,1,2013-01-14
A00003910,10,1,2017-01-19
A00003911,32,1,2017-12-16
A00003912,2,1,2014-05-04
A00003913,23,1,2016-10-04
A00003914,33,1,2015-09-05
A00003915,65,1,2013-04-02
A00003916,8,1,2017-09-28
A00003917,1,1,2016-03-30
A00003918,53,1,2013-12-09
A00003919,34,1,2017-10-18
A00003920,74,1,2013-09-01
A00003921,18,1,2014-07-17
A00003922,68,1,2017-10-22
A00003923,52,1,2013-03-30
A00003924,70,1,2016-02-24
A00003925,1,1,2015-09-05
A00003926,72,1,2014-09-11
A00003927,56,1,2013-10-22
A00003928,24,1,2016-05-08
A00003930,37,1,2015-04-25
A00003931,28,1,2016-02-05
A00003932,74,1,2016-07-25
A00003933,61,1,2016-02-11
A00003934,6,1,2017-12-23
A00003935,23,1,2013-03-08
A00003936,39,1,2015-05-04
A00003937,76,1,2016-01-10
A00003938,57,1,2013-11-17
A00003939,70,1,2013-07-08
A00003940,35,2,2015-05-07
A00003941,7,1,2016-12-26
A00003942,27,2,2016-05-10
A00003943,71,1,2016-03-06
A00003944,22,1,2015-10-08
A00003945,50,1,2015-11-07
A00003946,70,1,2016-07-16
A00003947,76,1,2016-01-23
A00003948,1,1,2013-11-09
A00003949,54,1,2016-01-11
A00003950,48,1,2017-09-01
A00003951,22,1,2017-06-02
A00003952,26,1,2016-03-08
A00003953,1,1,2017-06-16
A00003954,22,1,2013-06-25
A00003955,64,1,2013-07-14
A00003956,6,1,2016-10-28
A00003957,33,2,2016-06-13
A00003958,59,1,2017-12-28
A00003959,1,2,2017-02-15
A00003960,64,1,2013-02-06
A00003961,52,1,2017-01-24
A00003962,54,1,2016-12-13
A00003963,9,1,2017-10-27
A00003964,25,1,2017-01-25
A00003965,31,1,2013-05-04
A00003966,42,1,2016-01-09
A00003967,54,1,2016-09-22
A00003968,36,1,2016-01-01
A00003969,39,1,2013-06-20
A00003970,24,1,2015-11-28
A00003971,75,1,2017-03-13
A00003972,51,1,2013-10-11
A00003973,20,1,2015-11-27
A00003974,55,1,2016-03-08
A00003975,20,1,2014-10-02
A00003976,74,1,2016-04-15
A00003977,7,1,2013-09-25
A00003978,59,1,2015-02-18
A00003979,37,1,2016-02-14
A00003980,75,1,2013-04-03
A00003981,23,1,2015-01-15
A00003982,26,1,2013-07-27
A00003983,67,1,2013-02-04
A00003984,51,1,2016-12-14
A00003985,1,1,2017-07-13
A00003986,19,1,2017-06-20
A00003987,25,1,2017-09-14
A00003988,23,1,2017-05-04
A00003989,19,1,2015-03-11
A00003990,77,1,2017-02-04
A00003991,1,1,2016-12-28
A00003992,43,1,2017-12-16
A00003993,54,1,2016-01-24
A00003994,15,1,2016-03-14
A00003995,12,1,2015-08-27
A00003996,1,1,2017-06-22
A00003997,62,1,2014-01-13
A00003998,2,1,2016-04-20
A00003999,35,1,2013-05-06
A00004000,7,1,2013-08-02
A00004001,54,1,2015-02-04
A00004003,25,1,2017-08-22
A00004008,27,1,2016-03-23
A00004009,56,1,2014-02-20
A00004010,30,1,2016-08-19
A00004013,73,3,2013-10-08
A00004014,56,3,2015-05-15
A00004026,58,1,2017-02-06
A00004033,57,1,2016-11-19
A00004034,1,1,2013-01-18
A00004035,1,1,2013-07-25
A00004047,45,2,2015-09-29
A00004052,36,2,2017-01-25
A00004055,23,1,2013-01-24
A00004059,34,1,2013-10-08
A00004066,72,1,2014-05-24
A00004069,38,1,2016-11-17
A00004071,64,1,2016-08-03
A00004078,40,1,2013-01-30
A00004079,52,1,2013-11-03
A00004081,11,1,2015-07-22
A00004082,49,1,2014-11-08
A00004086,66,1,2016-07-17
A00004088,45,1,2016-03-01
A00004090,72,1,2016-10-11
A00004091,9,1,2017-08-04
A00004092,74,1,2016-03-13
A00004093,1,1,2013-03-25
A00004099,54,1,2016-05-26
A00004102,60,1,2016-11-13
A00004103,38,1,2015-01-25
A00004105,58,1,2015-05-08
A00004109,54,1,2015-02-09
A00004116,6,1,2017-10-05
A00004119,77,1,2013-10-18
A00004121,54,1,2015-06-08
A00004127,50,1,2016-05-03
A00004128,64,1,2017-09-26
A00004130,70,1,2017-06-01
A00004131,5,1,2014-08-19
A00004132,36,1,2017-10-02
A00004134,7,1,2013-03-03
A00004140,28,1,2017-12-05
A00004143,55,1,2017-10-07
A00004144,1,1,2016-08-19
A00004150,65,1,2017-07-05
A00004156,42,1,2017-06-27
A00004158,27,1,2017-09-04
A00004159,74,1,2013-07-09
A00004161,1,1,2015-02-23
A00004171,28,1,2013-06-12
A00004173,1,1,2013-11-08
A00004186,1,1,2016-08-25
A00004190,62,1,2015-10-04
A00004195,67,1,2014-05-21
A00004204,21,1,2016-01-29
A00004208,1,1,2017-04-08
A00004214,1,1,2016-03-21
A00004225,55,1,2013-05-18
A00004237,18,1,2013-11-29
A00004240,50,1,2013-02-08
A00004245,52,1,2014-05-02
A00004253,43,1,2016-01-16
A00004254,70,1,2013-05-04
A00004255,70,2,2013-11-08
A00004258,51,1,2015-08-26
A00004259,66,1,2014-04-08
A00004260,56,1,2013-10-14
A00004263,5,1,2015-07-17
A00004264,28,1,2013-12-07
A00004266,54,1,2017-02-05
A00004268,77,1,2017-02-20
A00004269,26,1,2015-12-24
A00004273,15,1,2016-03-11
A00004276,43,1,2014-07-09
A00004283,39,1,2014-10-16
A00004286,43,1,2016-11-11
A00004287,1,1,2013-10-17
A00004293,64,3,2016-02-04
A00004296,63,1,2013-01-28
A00004301,1,1,2017-06-26
A00004309,74,2,2017-06-25
A00004318,33,2,2013-04-13
A00004320,61,1,2016-07-23
A00004321,47,1,2013-04-18
A00004328,72,1,2014-06-17
A00004329,1,1,2014-02-17
A00004330,47,1,2015-07-05
A00004332,74,1,2017-12-23
A00004336,2,1,2017-07-08
A00004337,29,1,2013-11-16
A00004342,74,1,2016-04-29
A00004343,31,1,2013-11-22
A00004346,25,1,2016-03-15
A00004347,1,1,2013-03-27
A00004349,74,1,2016-09-16
A00004350,63,1,2013-04-04
A00004352,2,1,2013-07-05
A00004354,38,1,2017-01-08
A00004355,31,1,2013-02-21
A00004356,47,1,2014-01-26
A00004358,5,1,2017-02-12
A00004361,69,1,2016-03-11
A00004368,1,1,2015-01-16
A00004375,39,1,2016-10-28
A00004377,28,1,2013-04-24
A00004379,44,1,2016-06-28
A00004383,73,1,2016-11-10
A00004385,23,1,2013-11-23
A00004386,51,2,2017-11-29
A00004389,77,1,2016-07-28
A00004405,41,1,2016-09-08
A00004408,71,2,2014-04-11
A00004413,74,2,2014-01-15
A00004414,24,1,2013-09-10
A00004415,73,1,2015-07-05
A00004416,14,1,2014-02-12
A00004418,66,1,2014-02-09
A00004423,39,1,2015-04-26
A00004424,48,1,2016-01-29
A00004427,32,1,2013-06-07
A00004434,41,1,2014-12-09
A00004437,40,1,2013-09-24
A00004438,48,1,2016-08-04
A00004439,30,1,2015-12-25
A00004442,54,1,2016-08-08
A00004445,47,1,2017-08-07
A00004447,62,1,2016-06-16
A00004448,60,1,2013-06-02
A00004454,63,1,2016-12-21
A00004456,14,1,2016-09-03
A00004458,60,1,2016-04-23
A00004462,73,2,2015-12-27
A00004463,67,1,2013-09-03
A00004467,17,2,2017-04-13
A00004470,16,1,2013-11-01
A00004471,4,2,2017-06-09
A00004473,45,1,2015-10-09
A00004475,72,1,2017-04-16
A00004476,24,1,2014-11-10
A00004478,70,1,2013-07-23
A00004480,58,1,2016-08-19
A00004484,54,1,2013-02-03
A00004488,33,1,2016-04-24
A00004493,61,3,2016-10-15
A00004503,50,1,2015-01-03
A00004511,33,1,2013-09-26
A00004514,69,1,2013-12-18
A00004519,8,1,2014-06-08
A00004526,63,1,2013-11-29
A00004527,9,1,2017-06-01
A00004533,68,1,2017-08-03
A00004534,63,1,2017-01-18
A00004537,53,2,2016-07-18
A00004538,70,1,2015-05-07
A00004543,33,1,2013-10-08
A00004550,56,1,2017-02-06
A00004576,27,1,2013-06-05
A00004580,9,1,2014-08-27
A00004585,27,1,2016-06-08
A00004588,12,1,2016-08-27
A00004589,4,1,2015-05-22
A00004596,74,1,2013-03-09
A00004616,1,1,2017-09-24
A00004618,3,1,2016-07-21
A00004626,9,1,2016-06-15
A00004631,77,3,2016-12-12
A00004650,4,1,2015-10-15
A00004659,56,1,2013-10-08
A00004660,63,1,2017-01-03
A00004681,70,1,2015-08-08
A00004715,8,1,2016-10-28
A00004725,73,1,2017-04-14
A00004727,2,1,2015-02-13
A00004729,66,1,2017-05-23
A00004743,64,1,2013-05-05
A00004746,54,1,2017-02-21
A00004753,1,1,2016-11-07
A00004768,39,1,2016-06-17
A00004774,66,1,2014-01-14
A00004784,46,1,2017-08-08
A00004794,72,1,2016-12-18
A00004803,26,1,2016-06-08
A00004825,15,1,2014-06-04
A00004851,52,1,2016-02-04
A00004852,47,1,2015-04-13
A00004858,67,1,2017-06-21
A00004863,5,1,2016-03-12
A00004894,14,1,2013-06-20
A00004907,42,1,2014-02-06
A00004937,12,1,2013-02-20
A00004948,43,1,2015-07-29
A00004949,33,1,2016-10-14
A00004969,60,2,2016-08-19
A00004981,54,1,2016-01-22
A00004994,1,2,2016-01-11
A00004995,20,2,2014-08-01
A00004999,1,1,2016-02-12
A00005001,53,1,2015-12-15
A00005011,31,1,2013-08-25
A00005024,70,1,2015-08-20
A00005033,54,1,2015-08-03
A00005063,43,1,2015-10-11
A00005065,66,1,2013-01-24
A00005066,13,2,2015-08-27
A00005072,6,1,2016-04-12
A00005092,74,1,2013-12-21
A00005118,72,1,2015-08-05
A00005120,1,1,2013-06-21
A00005125,1,1,2015-09-14
A00005126,58,1,2015-04-03
A00005129,68,1,2013-06-08
A00005133,68,2,2016-12-08
A00005164,5,1,2017-05-13
A00005180,54,1,2017-02-24
A00005181,75,1,2016-02-03
A00005194,1,3,2015-05-05
A00005196,13,2,2017-06-29
A00005213,1,1,2015-08-18
A00005215,55,1,2013-07-01
A00005228,77,3,2013-06-23
A00005250,8,2,2016-07-20
A00005256,72,3,2013-10-25
A00005263,64,1,2015-07-14
A00005267,4,1,2016-01-12
A00005269,49,1,2016-07-04
A00005270,44,1,2013-01-13
A00005283,15,1,2017-09-18
A00005290,34,1,2017-07-21
A00005305,47,1,2016-09-16
A00005313,40,1,2013-04-29
A00005317,28,1,2016-10-20
A00005343,64,1,2013-06-08
A00005357,70,1,2014-12-18
A00005358,4,1,2015-05-18
A00005362,76,2,2016-09-06
A00005366,70,1,2013-08-09
A00005369,54,1,2013-02-25
A00005372,48,1,2013-05-08
A00005385,44,2,2013-05-21
A00005387,1,1,2013-10-05
A00005395,47,1,2016-04-26
A00005422,66,1,2014-10-22
A00005423,15,1,2013-05-02
A00005428,24,1,2013-04-14
A00005429,71,1,2015-09-22
A00005442,34,1,2013-03-22
A00005445,72,1,2017-02-19
A00005472,1,1,2013-05-04
A00005477,57,1,2015-12-17
A00005481,52,1,2013-08-16
A00005483,13,1,2013-03-28
A00005505,1,1,2016-04-26
A00005541,43,1,2015-03-24
A00005546,43,1,2013-05-28
A00005572,15,1,2017-08-11
A00005574,13,2,2014-07-14
A00005591,9,1,2016-03-16
A00005593,15,1,2016-02-27
A00005602,19,3,2016-07-10
A00005622,70,1,2013-02-08
A00005628,61,1,2014-06-17
A00005632,5,2,2014-11-15
A00005648,59,1,2017-06-13
A00005650,10,3,2015-01-08
A00005661,53,1,2015-12-20
A00005692,66,1,2016-02-25
A00005698,1,1,2017-09-04
A00005700,42,1,2013-07-20
A00005708,64,2,2017-10-12
A00005724,14,3,2015-04-19
A00005726,17,3,2016-04-19
A00005735,52,1,2015-01-25
A00005740,43,1,2013-04-16
A00005742,74,3,2015-07-05
A00005758,44,1,2017-07-28
A00005767,72,1,2013-06-16
A00005774,1,1,2015-06-08
A00005794,70,1,2015-07-14
A00005817,77,3,2016-12-10
A00005837,5,1,2016-07-18
A00005868,44,1,2013-02-02
A00005870,75,1,2017-09-17
A00005878,76,1,2016-11-19
A00005891,54,1,2013-01-25
A00005912,45,1,2016-10-25
A00005927,15,1,2013-11-26
A00005944,27,1,2017-06-06
A00005952,50,1,2013-09-07
A00005984,11,1,2013-11-11
A00005991,1,1,2013-11-21
A00006030,47,1,2013-08-24
A00006034,6,2,2013-03-19
A00006040,1,1,2013-04-22
A00006051,56,1,2013-08-28
A00006061,1,1,2017-03-08
A00006062,24,1,2016-08-28
A00006064,49,1,2017-01-11
A00006075,19,1,2016-09-15
A00006083,6,2,2016-09-19
A00006097,29,1,2017-06-15
A00006118,1,2,2014-03-07
A00006138,54,1,2017-01-22
A00006148,74,1,2013-12-27
A00006157,34,1,2016-11-11
A00006158,67,1,2016-05-13
A00006226,74,2,2013-07-26
A00006265,5,1,2016-11-01
A00006273,38,1,2013-07-21
A00006281,56,1,2013-06-08
A00006289,64,1,2015-04-05
A00006306,64,1,2017-03-04
A00006321,1,1,2014-09-10
A00006353,26,1,2013-11-26
A00006358,3,1,2015-05-27
A00006363,74,1,2013-08-01
A00006397,48,1,2015-03-15
A00006400,31,3,2015-10-09
A00006425,31,1,2013-03-29
A00006434,1,1,2015-05-08
A00006440,1,1,2016-11-01
A00006453,34,1,2016-07-27
A00006461,50,1,2016-07-17
A00006463,16,1,2015-09-11
A00006472,61,1,2014-02-08
A00006473,12,1,2013-01-26
A00006495,6,1,2016-07-23
A00006505,7,1,2017-09-13
A00006510,74,1,2016-12-18
A00006511,72,1,2014-06-10
A00006512,34,2,2016-02-03
A00006555,38,2,2013-03-05
A00006592,1,1,2016-10-20
A00006602,74,1,2017-08-04
A00006609,16,1,2015-03-27
A00006636,72,2,2013-08-04
A00006649,1,1,2015-07-08
A00006678,54,1,2016-01-03
A00006686,61,1,2016-02-10
A00006688,16,1,2016-06-25
A00006699,35,1,2016-06-08
A00006701,49,2,2013-03-15
A00006706,38,1,2016-12-28
A00006715,48,2,2013-09-15
A00006738,62,1,2014-07-28
A00006792,1,1,2016-05-11
A00006806,1,1,2013-11-26
A00006856,43,1,2015-08-19
A00006866,14,1,2017-10-02
A00006872,15,1,2015-09-02
A00006897,48,1,2013-04-23
A00006902,60,1,2016-10-22
A00006910,76,1,2015-04-04
A00006922,3,2,2017-05-12
A00006924,74,1,2014-06-01
A00006927,74,2,2015-12-08
A00006930,41,1,2013-09-08
A00006950,36,1,2016-10-12
A00006985,38,1,2015-07-27
A00007011,75,1,2013-10-08
A00007033,75,1,2016-07-03
A00007045,51,1,2016-12-26
A00007049,69,1,2017-10-12
A00007052,55,3,2017-07-17
A00007082,57,1,2016-09-06
A00007099,1,1,2016-08-20
A00007101,54,1,2016-07-06
A00007123,64,3,2013-04-14
A00007133,1,1,2013-09-17
A00007136,12,2,2015-04-09
A00007156,71,1,2017-09-11
A00007176,1,1,2016-12-07
A00007180,7,2,2017-06-12
A00007181,77,3,2016-07-02
A00007184,5,1,2015-06-19
A00007190,49,1,2013-09-06
A00007203,71,1,2013-03-26
A00007231,10,1,2013-03-14
A00007240,17,1,2016-04-23
A00007262,70,1,2016-08-30
A00007274,11,1,2017-09-28
A00007401,1,1,2013-02-26
A00007418,21,1,2015-04-07
A00007424,68,1,2016-07-28
A00007437,19,2,2017-08-08
A00007445,64,1,2013-03-18
A00007449,1,1,2013-11-24
A00007454,4,1,2013-04-19
A00007465,1,2,2016-12-19
A00007485,39,1,2013-07-28
A00007487,4,1,2015-10-01
A00007520,9,1,2016-03-29
A00007523,63,1,2014-08-29
A00007542,54,1,2016-05-16
A00007546,43,1,2014-09-03
A00007559,56,1,2017-05-24
A00007562,72,2,2015-01-17
A00007565,59,1,2016-04-02
A00007594,16,1,2016-02-16
A00007606,21,1,2015-03-15
A00007607,1,1,2013-09-05
A00007614,62,1,2015-02-08
A00007618,72,2,2015-06-13
A00007632,68,1,2016-09-22
A00007636,40,1,2016-10-08
A00007637,46,1,2016-08-19
A00007674,1,1,2016-07-21
A00007713,50,2,2016-05-25
A00007721,13,1,2017-07-03
A00007733,19,2,2016-07-08
A00007745,2,1,2016-11-29
A00007753,74,1,2013-02-08
A00007765,52,2,2014-07-10
A00007769,23,1,2013-10-03
A00007774,74,3,2013-09-14
A00007795,64,1,2015-01-05
A00007815,19,2,2015-04-09
A00007819,38,1,2013-08-01
A00007824,60,1,2014-05-17
A00007828,36,1,2016-01-05
A00007844,1,1,2013-11-26
A00007857,75,1,2013-08-04
A00007859,52,1,2015-03-14
A00007861,34,1,2015-04-22
A00007890,23,1,2016-03-26
A00007894,27,1,2016-04-09
A00007907,70,1,2016-07-27
A00007926,69,2,2016-06-09
A00007944,59,1,2013-12-27
A00007957,51,1,2015-09-07
A00007965,55,1,2013-11-08
A00007966,54,1,2016-12-27
A00007990,9,1,2016-08-30
A00007997,10,1,2016-04-25
A00008026,36,1,2017-03-23
A00008027,44,2,2013-07-07
A00008038,47,1,2016-08-17
A00008039,9,1,2015-12-17
A00008041,1,1,2013-10-10
A00008051,1,2,2013-02-07
A00008073,24,3,2013-09-03
A00008085,73,1,2016-04-08
A00008092,54,1,2015-01-11
A00008094,67,1,2016-11-24
A00008114,59,1,2015-10-14
A00008127,37,1,2014-10-13
A00008129,45,1,2013-06-26
A00008132,5,2,2013-04-17
A00008149,64,3,2017-05-14
A00008153,9,1,2017-07-02
A00008158,48,2,2016-06-16
A00008159,26,1,2015-02-08
A00008169,29,1,2015-11-28
A00008173,11,1,2013-07-05
A00008212,52,3,2013-08-21
A00008225,50,1,2016-12-07
A00008260,31,1,2013-03-24
A00008261,13,1,2013-05-12
A00008268,59,1,2016-09-19
A00008316,70,1,2014-06-04
A00008320,51,1,2017-01-19
A00008321,77,1,2013-04-12
A00008327,1,2,2015-08-08
A00008330,48,1,2013-03-28
A00008341,64,1,2016-12-27
A00008377,29,1,2013-11-20
A00008381,14,1,2016-09-17
A00008405,20,1,2014-05-10
A00008411,20,1,2014-12-02
A00008475,4,1,2013-09-08
A00008489,19,1,2013-09-18
A00008492,2,1,2014-06-29
A00008505,70,1,2017-03-20
A00008519,23,1,2013-04-02
A00008523,54,1,2016-11-25
A00008533,47,1,2015-10-10
A00008547,14,2,2015-07-17
A00008558,1,3,2014-02-27
A00008564,68,1,2013-09-12
A00008566,74,1,2013-10-08
A00008625,64,1,2013-11-10
A00008628,2,3,2016-10-15
A00008639,46,1,2017-08-22
A00008645,60,1,2017-06-23
A00008680,17,1,2016-02-12
A00008688,66,1,2016-11-22
A00008713,53,1,2017-05-18
A00008742,70,1,2017-01-28
A00008759,1,1,2013-09-18
A00008772,1,1,2016-05-16
A00008776,64,1,2014-08-24
A00008784,1,1,2016-10-16
A00008856,15,1,2014-12-18
A00008896,28,3,2016-05-02
A00008899,1,2,2014-09-05
A00008919,62,1,2017-07-03
A00008926,1,1,2017-03-21
A00008931,63,2,2016-01-01
A00008934,51,1,2013-06-06
A00008957,1,1,2013-11-13
A00008972,70,1,2016-05-21
A00008982,64,1,2013-09-25
A00008998,61,1,2015-05-24
A00009006,40,2,2014-09-02
A00009017,70,1,2015-11-22
A00009024,1,1,2016-01-05
A00009030,72,1,2015-01-21
A00009031,47,1,2017-01-15
A00009034,1,1,2013-06-28
A00009037,1,1,2016-10-22
A00009041,1,1,2013-08-03
A00009051,5,2,2016-01-17
A00009052,43,3,2015-08-30
A00009093,47,1,2013-06-16
A00009104,10,1,2014-01-21
A00009138,26,1,2016-07-18
A00009140,32,1,2017-08-18
A00009153,9,1,2016-12-12
A00009156,18,1,2017-09-14
A00009159,64,1,2016-08-02
A00009167,56,1,2017-04-02
A00009179,28,1,2017-01-21
A00009188,45,1,2013-02-08
A00009192,1,1,2014-08-16
A00009199,72,1,2016-05-15
A00009201,69,1,2016-10-28
A00009203,70,1,2013-02-27
A00009208,29,1,2017-05-24
A00009225,11,1,2016-01-01
A00009227,51,1,2017-11-04
A00009235,37,1,2015-06-24
A00009236,11,1,2013-08-18
A00009241,74,1,2016-09-25
A00009242,57,1,2016-03-15
A00009263,68,1,2016-06-04
A00009265,1,1,2013-02-04
A00009307,68,1,2013-01-24
A00009333,36,1,2016-11-08
A00009337,30,1,2013-09-13
A00009353,59,1,2015-11-03
A00009377,1,1,2015-09-17
A00009403,1,2,2013-03-27
A00009422,70,1,2016-03-06
A00009424,54,1,2016-12-30
A00009433,59,1,2017-08-14
A00009455,73,1,2016-11-03
A00009472,1,2,2013-07-06
A00009484,5,1,2017-04-26
A00009491,7,2,2016-08-08
A00009493,64,1,2015-04-02
A00009494,21,1,2016-05-10
A00009504,9,1,2016-01-29
A00009510,1,1,2016-06-09
A00009513,59,1,2016-05-12
A00009528,19,1,2016-11-07
A00009548,62,1,2016-06-07
A00009549,4,1,2017-01-17
A00009560,1,1,2017-07-13
A00009583,31,2,2014-05-22
A00009591,74,1,2013-05-20
A00009627,65,3,2014-07-22
A00009631,11,1,2016-06-25
A00009633,70,1,2016-01-08
A00009635,70,1,2013-01-05
A00009640,1,1,2013-03-13
A00009645,38,1,2016-01-23
