complaint_id,client_id,date_received,product_id,via_id,response_id
CR0029805,C00002088,2012-03-04,1,2,2
CR0029808,C00007186,2012-03-04,3,2,3
CR0029809,C00000585,2012-03-04,2,2,3
CR0029812,C00000887,2012-03-04,2,2,2
CR0029839,C00007043,2012-03-04,1,2,2
CR0029871,C00003031,2012-03-04,2,2,3
CR0029881,C00000532,2012-03-05,5,2,2
CR0029887,C00004861,2012-03-05,1,2,2
CR0029903,C00000555,2012-03-05,1,2,2
CR0029907,C00004293,2012-03-05,2,2,2
CR0029934,C00003213,2012-03-05,1,2,3
CR0029947,C00000263,2012-03-05,1,2,5
CR0029948,C00001745,2012-03-05,1,2,3
CR0029949,C00009569,2012-03-05,1,2,2
CR0029972,C00004249,2012-03-05,1,2,3
CR0029974,C00002891,2012-03-05,1,2,3
CR0029992,C00004084,2012-03-05,3,2,2
CR0030042,C00013261,2012-03-05,1,2,2
CR0030064,C00000598,2012-03-05,1,2,2
CR0030070,C00011596,2012-03-05,1,5,2
CR0030076,C00004728,2012-03-05,2,3,2
CR0030089,C00004719,2012-03-05,1,2,3
CR0030093,C00003514,2012-03-05,1,2,2
CR0030117,C00003667,2012-03-05,1,2,2
CR0030133,C00003936,2012-03-05,1,2,2
CR0030172,C00002196,2012-03-05,1,2,2
CR0030176,C00011121,2012-03-05,1,3,3
CR0030181,C00000637,2012-03-05,1,2,2
CR0030260,C00002231,2012-03-05,2,2,3
CR0030273,C00002165,2012-03-05,1,2,2
CR0030334,C00004536,2012-03-05,2,3,3
CR0030384,C00003330,2012-03-05,1,2,3
CR0030427,C00001461,2012-03-05,3,2,2
CR0030450,C00010077,2012-03-05,2,2,3
CR0030477,C00002965,2012-03-05,1,2,2
CR0030574,C00009418,2012-03-05,5,2,2
CR0030582,C00000522,2012-03-06,3,2,2
CR0030661,C00000542,2012-03-06,2,2,2
CR0030865,C00003898,2012-03-06,2,3,2
CR0030939,C00000900,2012-03-05,1,5,2
CR0031045,C00004916,2012-03-02,2,3,3
CR0031126,C00002219,2012-03-06,1,1,2
CR0031146,C00004400,2012-03-06,2,3,3
CR0031151,C00004530,2012-03-06,2,3,3
CR0031211,C00002663,2012-03-06,2,2,3
CR0031234,C00004119,2012-03-06,2,3,3
CR0031397,C00003599,2012-03-07,2,3,3
CR0031412,C00003250,2012-03-07,2,3,3
CR0031508,C00000864,2012-03-07,2,2,2
CR0031528,C00000681,2012-03-07,2,2,2
CR0031536,C00004729,2012-03-07,2,2,2
CR0031573,C00002143,2012-03-07,2,2,3
CR0031594,C00003560,2012-03-07,3,1,5
CR0031612,C00001099,2012-03-07,1,2,2
CR0031620,C00010076,2012-03-07,2,1,2
CR0031640,C00011638,2012-03-07,2,2,3
CR0031678,C00002344,2012-03-05,2,3,3
CR0031836,C00004144,2012-03-07,2,3,2
CR0031855,C00002105,2012-03-07,2,2,2
CR0031869,C00000165,2012-03-07,5,1,2
CR0031877,C00002994,2012-03-07,1,2,2
CR0032026,C00003008,2012-03-07,2,1,2
CR0032037,C00010276,2012-03-07,2,2,2
CR0032049,C00001952,2012-03-07,2,2,3
CR0032118,C00001041,2012-03-08,1,2,2
CR0032120,C00004258,2012-03-08,2,2,3
CR0032200,C00002061,2012-03-08,1,1,2
CR0032284,C00000384,2012-03-08,2,2,3
CR0032286,C00003398,2012-03-08,2,2,3
CR0032368,C00003166,2012-03-08,1,3,2
CR0032559,C00004134,2012-03-08,2,3,3
CR0032580,C00001972,2012-03-08,2,1,2
CR0032624,C00002045,2012-03-08,1,2,2
CR0032682,C00000131,2012-03-09,1,1,2
CR0032755,C00002593,2012-03-09,1,2,2
CR0032766,C00000218,2012-03-09,1,1,3
CR0032788,C00002020,2012-03-09,2,2,3
CR0032800,C00000596,2012-03-08,3,3,1
CR0032818,C00001140,2012-03-09,2,2,1
CR0032853,C00002084,2012-03-09,2,3,3
CR0032933,C00002808,2012-03-09,2,2,2
CR0033027,C00000906,2012-03-09,1,3,3
CR0033081,C00010350,2012-05-09,1,3,3
CR0033111,C00002125,2012-03-06,1,3,2
CR0033120,C00004615,2012-03-09,2,1,2
CR0033200,C00011598,2012-03-28,2,3,3
CR0033202,C00002717,2012-03-09,2,3,2
CR0033324,C00002177,2012-04-13,2,4,2
CR0033362,C00005067,2012-03-10,2,2,3
CR0033363,C00002310,2012-03-10,3,3,2
CR0033402,C00002536,2012-03-10,2,2,2
CR0033409,C00002721,2012-03-23,2,3,2
CR0033530,C00002348,2012-03-11,2,2,3
CR0033546,C00003290,2012-03-11,1,2,2
CR0033564,C00000376,2012-03-11,2,3,2
CR0033575,C00004727,2012-03-11,2,3,3
CR0033585,C00005050,2012-03-11,2,3,3
CR0033589,C00001847,2012-03-11,2,3,3
CR0033596,C00003477,2012-03-11,2,3,2
CR0033631,C00000921,2012-03-11,1,3,2
CR0033644,C00003514,2012-03-11,2,3,2
CR0033772,C00004498,2012-03-12,2,1,2
CR0033884,C00004772,2012-03-12,1,2,5
CR0033915,C00003273,2012-03-23,2,4,2
CR0033921,C00000528,2012-03-12,2,2,3
CR0033923,C00001579,2012-03-12,1,2,2
CR0033967,C00009274,2012-03-12,2,3,2
CR0034004,C00002934,2012-03-12,3,2,3
CR0034046,C00003199,2012-03-15,2,3,2
CR0034105,C00003570,2012-03-12,2,2,2
CR0034148,C00001103,2012-03-12,2,2,2
CR0034164,C00009995,2012-03-12,1,1,7
CR0034182,C00007299,2012-03-12,4,1,2
CR0034241,C00001259,2012-03-13,2,2,3
CR0034258,C00002043,2012-03-13,2,2,1
CR0034260,C00003017,2012-03-13,2,3,3
CR0034272,C00002858,2012-03-13,5,2,3
CR0034287,C00005362,2012-04-05,2,4,3
CR0034290,C00002235,2012-03-13,2,2,3
CR0034342,C00003280,2012-03-13,2,1,3
CR0034353,C00002893,2012-03-13,1,2,2
CR0034382,C00000674,2012-03-13,3,1,2
CR0034421,C00010543,2012-03-13,2,2,3
CR0034526,C00004152,2012-04-12,1,2,2
CR0034536,C00000286,2012-03-13,1,2,2
CR0034542,C00000939,2012-03-13,1,2,3
CR0034559,C00001586,2012-03-13,1,1,3
CR0034610,C00002762,2012-03-13,1,6,2
CR0034615,C00001697,2012-03-13,1,1,3
CR0034623,C00004743,2012-03-13,1,1,3
CR0034648,C00001843,2012-03-13,1,2,2
CR0034724,C00002211,2012-03-13,1,1,3
CR0034728,C00002612,2012-03-13,2,2,2
CR0034731,C00000456,2012-03-13,2,1,2
CR0034765,C00004239,2012-03-14,2,2,2
CR0034782,C00002940,2012-03-14,2,2,3
CR0034814,C00003365,2012-03-14,1,2,3
CR0034918,C00003592,2012-03-14,1,3,2
CR0034919,C00003687,2012-03-07,1,3,2
CR0034983,C00003907,2012-03-12,2,3,2
CR0035052,C00001977,2012-03-14,1,2,2
CR0035076,C00001836,2012-03-13,1,3,2
CR0035157,C00004773,2012-03-14,1,1,3
CR0035214,C00000385,2012-03-14,1,1,2
CR0035263,C00000963,2012-03-14,2,3,2
CR0035281,C00000977,2012-03-23,2,3,3
CR0035323,C00000211,2012-03-14,2,3,2
CR0035338,C00000916,2012-03-13,2,3,2
CR0035387,C00004519,2012-03-14,1,2,3
CR0035411,C00004275,2012-03-14,2,5,2
CR0035414,C00002343,2012-03-14,2,1,3
CR0035417,C00004088,2012-03-14,1,2,2
CR0035524,C00003602,2012-03-15,2,2,3
CR0035629,C00004680,2012-03-15,5,1,3
CR0035655,C00004415,2012-03-15,2,3,3
CR0035809,C00004505,2012-03-15,6,1,3
CR0035889,C00009930,2012-03-20,2,2,3
CR0035917,C00004267,2012-03-15,2,2,3
CR0035920,C00001971,2012-03-15,6,2,3
CR0036136,C00000148,2012-03-12,2,3,3
CR0036174,C00004159,2012-03-16,2,3,2
CR0036342,C00002633,2012-03-16,1,1,3
CR0036448,C00002322,2012-03-16,2,2,2
CR0036477,C00003775,2012-03-17,1,3,2
CR0036493,C00012908,2012-03-17,1,2,3
CR0036519,C00002129,2012-03-18,2,2,3
CR0036538,C00003851,2012-03-18,1,2,2
CR0036583,C00011875,2012-04-05,2,3,3
CR0036596,C00002667,2012-03-19,2,1,3
CR0036649,C00000624,2012-03-19,2,2,3
CR0036653,C00003282,2012-04-04,1,4,2
CR0036658,C00004284,2012-03-19,2,3,3
CR0036671,C00003280,2012-03-19,2,2,2
CR0036718,C00002249,2012-03-27,4,2,2
CR0036724,C00001986,2012-03-19,2,1,2
CR0036743,C00004108,2012-03-19,1,1,2
CR0036799,C00000162,2012-03-19,5,2,3
CR0036834,C00002841,2012-03-19,2,3,2
CR0036867,C00012417,2012-03-19,2,2,3
CR0036885,C00000654,2012-03-19,2,3,2
CR0037026,C00007390,2012-03-19,1,2,2
CR0037037,C00004471,2012-03-20,2,2,3
CR0037257,C00002619,2012-03-20,1,3,3
CR0037324,C00004156,2012-03-20,1,1,3
CR0037338,C00004235,2012-03-26,2,2,2
CR0037363,C00011136,2012-03-20,3,4,2
CR0037368,C00000344,2012-03-20,1,2,2
CR0037402,C00001564,2012-03-20,2,3,2
CR0037430,C00001683,2012-03-20,2,1,2
CR0037457,C00010777,2012-03-20,2,3,3
CR0037559,C00000060,2012-04-04,2,4,3
CR0037673,C00003970,2012-03-21,2,2,2
CR0037684,C00000987,2012-03-21,2,2,2
CR0037895,C00002451,2012-03-21,1,2,2
CR0038048,C00004099,2012-03-21,2,2,2
CR0038113,C00001347,2012-03-22,2,2,2
CR0038139,C00002327,2012-04-12,1,3,2
CR0038181,C00003257,2012-04-16,1,3,2
CR0038187,C00005253,2012-04-16,4,3,6
CR0038236,C00001419,2012-04-16,1,3,2
CR0038254,C00003345,2012-04-19,1,3,6
CR0038282,C00012729,2012-04-19,1,3,2
CR0038284,C00003302,2012-04-19,1,3,3
CR0038341,C00003565,2012-04-23,1,3,2
CR0038345,C00004557,2012-04-23,1,3,2
CR0038366,C00002082,2012-04-23,1,3,2
CR0038367,C00001738,2012-04-23,1,3,2
CR0038369,C00000671,2012-04-23,4,3,2
CR0038429,C00004394,2012-04-25,1,3,2
CR0038434,C00004802,2012-04-25,1,3,2
CR0038494,C00000055,2012-05-02,2,3,2
CR0038510,C00000418,2012-05-03,2,3,2
CR0038515,C00001088,2012-05-07,1,3,2
CR0038534,C00000478,2012-05-08,1,3,2
CR0038538,C00000126,2012-05-08,4,3,2
CR0038617,C00000125,2012-05-10,4,3,1
CR0038621,C00002606,2012-05-10,2,3,3
CR0038690,C00000534,2012-05-11,1,3,3
CR0038703,C00002386,2012-05-11,1,3,3
CR0038712,C00001629,2012-05-11,2,3,3
CR0038729,C00003326,2012-05-15,3,3,1
CR0038772,C00003478,2012-05-15,1,3,3
CR0038798,C00003184,2012-05-15,2,3,2
CR0038801,C00002663,2012-05-15,4,3,1
CR0038809,C00005374,2012-05-15,2,3,2
CR0038823,C00002382,2012-05-15,1,3,2
CR0038837,C00006077,2012-05-17,1,3,3
CR0038850,C00002351,2012-05-17,2,3,3
CR0038866,C00000842,2012-05-17,1,3,3
CR0038876,C00013590,2012-05-17,1,3,1
CR0038884,C00001596,2012-05-17,3,3,1
CR0038897,C00002941,2012-05-17,1,3,2
CR0038907,C00001009,2012-05-21,4,3,7
CR0038909,C00002070,2012-05-22,5,3,7
CR0038919,C00001519,2012-05-22,1,3,2
CR0039036,C00004610,2012-03-22,3,3,1
CR0039039,C00004445,2012-03-22,1,3,2
CR0039046,C00003404,2012-03-22,1,3,2
CR0039055,C00005384,2012-03-22,2,3,3
CR0039128,C00002516,2012-03-26,1,3,2
CR0039154,C00002006,2012-03-26,3,3,3
CR0039158,C00000777,2012-03-26,1,3,2
CR0039210,C00012221,2012-03-27,1,3,7
CR0039279,C00003622,2012-03-29,2,3,3
CR0039288,C00004458,2012-03-29,1,3,2
CR0039336,C00000744,2012-03-30,1,3,2
CR0039351,C00005013,2012-03-30,1,3,2
CR0039356,C00002175,2012-03-30,1,3,2
CR0039403,C00012843,2012-04-02,5,3,2
CR0039408,C00001309,2012-04-02,1,3,3
CR0039453,C00003865,2012-04-04,2,3,3
CR0039470,C00011855,2012-04-04,3,3,2
CR0039495,C00003159,2012-04-04,1,3,2
CR0039535,C00001727,2012-04-05,1,3,2
CR0039537,C00001643,2012-04-05,1,3,1
CR0039562,C00004280,2012-04-05,2,3,3
CR0039582,C00012577,2012-04-09,1,3,3
CR0039620,C00004369,2012-04-11,1,3,3
CR0039623,C00002142,2012-04-11,2,3,3
CR0039646,C00002671,2012-04-11,1,3,3
CR0039657,C00003611,2012-04-11,1,3,2
CR0039668,C00001108,2012-04-11,2,3,2
CR0039685,C00004505,2012-04-11,1,3,3
CR0039723,C00001818,2012-03-22,2,1,3
CR0039813,C00004588,2012-03-21,1,3,3
CR0039820,C00004448,2012-03-22,2,1,2
CR0039856,C00000418,2012-03-22,2,2,2
CR0039892,C00003266,2012-03-22,1,2,2
CR0039895,C00002427,2012-03-22,1,4,3
CR0039941,C00001066,2012-03-22,1,1,3
CR0039944,C00002156,2012-03-22,2,2,3
CR0039963,C00003023,2012-03-22,2,3,3
CR0040046,C00011857,2012-03-22,2,2,2
CR0040070,C00000980,2012-03-22,2,2,2
CR0040160,C00002058,2012-03-23,1,2,3
CR0040383,C00004927,2012-03-23,2,3,2
CR0040415,C00002357,2012-03-23,2,2,7
CR0040478,C00000936,2012-03-23,2,2,3
CR0040526,C00013412,2012-03-23,1,1,2
CR0040539,C00002739,2012-03-24,1,2,3
CR0040557,C00002000,2012-03-24,1,2,2
CR0040564,C00000329,2012-03-24,2,2,3
CR0040591,C00002051,2012-03-24,3,2,3
CR0040593,C00004450,2012-03-24,2,2,2
CR0040615,C00009775,2012-03-25,2,2,3
CR0040624,C00006255,2012-03-25,2,2,2
CR0040700,C00001630,2012-03-26,2,3,2
CR0040707,C00003922,2012-03-26,1,3,2
CR0040716,C00009217,2012-03-25,2,3,3
CR0040741,C00003869,2012-03-26,2,3,5
CR0040742,C00005873,2012-03-25,2,3,2
CR0040750,C00000949,2012-03-26,1,3,2
CR0040780,C00004172,2012-03-26,1,2,2
CR0040806,C00004547,2012-03-26,1,1,3
CR0040822,C00000074,2012-03-26,2,3,3
CR0040857,C00003408,2012-03-26,4,1,3
CR0040940,C00001243,2012-03-26,1,3,2
CR0041048,C00001856,2012-03-26,2,3,2
CR0041154,C00004253,2012-03-26,1,2,2
CR0041158,C00000001,2012-03-26,2,2,2
CR0041196,C00003061,2012-03-26,3,1,2
CR0041199,C00002798,2012-03-26,1,2,2
CR0041236,C00003020,2012-03-26,3,1,2
CR0041258,C00003935,2012-03-26,3,1,2
CR0041259,C00004489,2012-03-26,2,3,2
CR0041434,C00013071,2012-03-27,2,2,2
CR0041441,C00000204,2012-03-27,2,3,2
CR0041514,C00001593,2012-03-27,3,1,3
CR0041522,C00011147,2012-03-27,1,2,2
CR0041566,C00000060,2012-03-27,2,3,2
CR0041577,C00002230,2012-03-27,2,3,2
CR0041580,C00000788,2012-03-27,2,3,3
CR0041589,C00009217,2012-03-27,1,4,2
CR0041721,C00003345,2012-03-27,2,1,2
CR0041741,C00007112,2012-03-27,2,2,3
CR0041760,C00003330,2012-03-27,2,2,2
CR0041770,C00001680,2012-03-27,1,2,3
CR0041774,C00003823,2012-03-27,1,2,2
CR0041793,C00005911,2012-03-27,1,2,3
CR0041817,C00004409,2012-03-28,2,2,2
CR0041818,C00001114,2012-03-28,5,2,3
CR0041821,C00000234,2012-03-28,2,2,2
CR0041936,C00004124,2012-03-28,2,1,3
CR0042033,C00001492,2012-03-27,2,3,2
CR0042053,C00011598,2012-03-28,1,1,2
CR0042062,C00001887,2012-03-27,5,3,2
CR0042159,C00002956,2012-03-27,1,3,2
CR0042173,C00003259,2012-03-28,2,1,2
CR0042207,C00003954,2012-03-27,1,3,2
CR0042218,C00004300,2012-03-28,2,2,2
CR0042261,C00003895,2012-03-28,2,3,3
CR0042314,C00002085,2012-03-28,4,1,3
CR0042384,C00004327,2012-05-22,1,1,1
CR0042439,C00013447,2012-03-29,2,3,2
CR0042455,C00000796,2012-03-27,1,3,2
CR0042527,C00000766,2012-03-29,2,2,2
CR0042547,C00006033,2012-03-29,1,2,2
CR0042611,C00000921,2012-03-29,2,2,2
CR0042641,C00000258,2012-03-29,1,2,3
CR0042716,C00004222,2012-03-29,4,1,2
CR0042739,C00004457,2012-03-29,3,3,2
CR0042751,C00000329,2012-05-03,1,4,3
CR0042867,C00007127,2012-04-20,2,3,2
CR0042896,C00002357,2012-03-30,2,1,3
CR0042918,C00004904,2012-03-30,1,1,3
CR0042925,C00000749,2012-03-30,2,2,2
CR0042971,C00009776,2012-03-30,2,2,2
CR0043010,C00000266,2012-03-30,2,2,3
CR0043046,C00002890,2012-03-30,1,1,3
CR0043093,C00001834,2012-03-30,2,2,3
CR0043123,C00006552,2012-03-31,1,2,3
CR0043134,C00004915,2012-03-31,2,2,3
CR0043199,C00003704,2012-04-01,1,2,3
CR0043202,C00002836,2012-04-01,2,2,3
CR0043225,C00004360,2012-04-02,2,2,2
CR0043232,C00001696,2012-04-02,1,2,2
CR0043244,C00004231,2012-04-02,2,2,2
CR0043272,C00000341,2012-04-02,2,2,2
CR0043307,C00003300,2012-04-02,2,3,2
CR0043333,C00004249,2012-04-02,2,2,3
CR0043403,C00001117,2012-04-02,2,3,2
CR0043408,C00000692,2012-04-02,1,2,2
CR0043413,C00010702,2012-04-02,1,1,2
CR0043432,C00000985,2012-04-02,1,3,3
CR0043444,C00004065,2012-04-02,2,3,2
CR0043588,C00001629,2012-04-03,2,3,3
CR0043599,C00000271,2012-04-03,4,2,2
CR0043632,C00000293,2012-04-03,2,2,3
CR0043639,C00002815,2012-04-03,2,1,2
CR0043646,C00003710,2012-04-03,2,3,3
CR0043661,C00002747,2012-04-03,1,1,2
CR0043714,C00002607,2012-04-03,2,1,3
CR0043720,C00004329,2012-04-03,2,3,3
CR0043733,C00000547,2012-04-03,2,2,3
CR0043803,C00004314,2012-04-03,2,2,2
CR0043811,C00000297,2012-04-03,1,5,3
CR0043845,C00002425,2012-04-03,2,1,3
CR0043879,C00003824,2012-04-04,2,2,2
CR0043891,C00003004,2012-04-04,2,3,3
CR0043901,C00010563,2012-04-04,2,1,3
CR0043908,C00001179,2012-04-04,2,1,3
CR0043934,C00003624,2012-04-04,1,3,3
CR0043992,C00002930,2012-04-04,1,3,2
CR0043994,C00003766,2012-04-04,1,1,3
CR0044004,C00001888,2012-04-04,1,2,2
CR0044048,C00000467,2012-04-04,2,3,3
CR0044070,C00002263,2012-04-04,1,3,3
CR0044148,C00000384,2012-04-04,1,1,2
CR0044273,C00001863,2012-04-05,4,4,3
CR0044308,C00002110,2012-04-05,2,3,2
CR0044322,C00000207,2012-04-05,2,3,3
CR0044325,C00000019,2012-04-05,2,2,1
CR0044339,C00004563,2012-04-05,2,2,2
CR0044398,C00004595,2012-04-05,2,3,3
CR0044443,C00000622,2012-04-05,2,2,3
CR0044528,C00002345,2012-04-05,6,1,3
CR0044564,C00002879,2012-04-05,3,2,2
CR0044567,C00002371,2012-04-05,1,1,2
CR0044568,C00000547,2012-04-11,5,6,2
CR0044605,C00000357,2012-05-01,1,2,3
CR0044611,C00003412,2012-04-06,2,3,3
CR0044638,C00011710,2012-04-06,2,2,2
CR0044644,C00005774,2012-04-06,2,3,2
CR0044665,C00002984,2012-04-06,1,3,2
CR0044705,C00000529,2012-04-06,2,3,3
CR0044708,C00004683,2012-04-06,2,2,2
CR0044750,C00002070,2012-04-06,1,1,2
CR0044798,C00003211,2012-04-06,2,1,3
CR0044811,C00000407,2012-04-06,2,2,2
CR0044824,C00008463,2012-04-06,1,1,3
CR0044862,C00004115,2012-04-07,2,2,3
CR0044867,C00000657,2012-04-07,2,2,3
CR0044877,C00003037,2012-04-07,2,2,3
CR0044884,C00004325,2012-04-07,2,2,3
CR0044889,C00004134,2012-04-08,1,2,2
CR0044904,C00005201,2012-04-08,1,2,2
CR0044922,C00004023,2012-04-09,4,2,3
CR0044938,C00000341,2012-04-09,2,3,2
CR0044940,C00009362,2012-04-09,2,3,3
CR0044941,C00000414,2012-04-09,1,1,3
CR0044952,C00004328,2012-04-09,1,2,2
CR0044963,C00010076,2012-04-09,1,3,2
CR0045016,C00004001,2012-04-09,2,1,3
CR0045041,C00000732,2012-04-09,1,3,2
CR0045065,C00004340,2012-04-09,1,3,3
CR0045071,C00000603,2012-04-09,4,3,2
CR0045130,C00000910,2012-04-09,2,3,2
CR0045132,C00002147,2012-04-09,2,2,3
CR0045163,C00003519,2012-04-09,2,1,2
CR0045305,C00000352,2012-05-17,2,3,1
CR0045310,C00003927,2012-04-09,1,1,3
CR0045485,C00001514,2012-04-09,2,2,3
CR0045843,C00004611,2012-04-10,2,2,2
CR0053757,C00003996,2012-04-10,2,3,3
CR0053842,C00001001,2012-04-10,2,3,2
CR0053875,C00008392,2012-04-10,1,2,2
CR0053969,C00004241,2012-04-10,5,1,3
CR0053974,C00003622,2011-12-27,2,2,3
CR0054075,C00004765,2012-04-10,5,3,2
CR0054356,C00004453,2012-04-10,2,3,3
CR0054388,C00002926,2012-04-10,1,3,3
CR0054391,C00002281,2012-01-10,2,2,2
CR0054494,C00001447,2012-04-11,1,6,2
CR0054527,C00000462,2012-04-10,1,2,2
CR0054558,C00004757,2012-04-10,5,2,1
CR0054623,C00000310,2012-04-10,1,1,2
CR0054688,C00003073,2012-04-10,2,1,3
CR0054705,C00004037,2012-04-10,4,1,2
CR0054750,C00003381,2012-04-11,1,2,2
CR0054913,C00002712,2012-04-11,2,2,2
CR0054928,C00013658,2012-04-11,2,4,3
CR0054932,C00002705,2012-04-11,2,3,2
CR0055024,C00001706,2012-04-11,6,1,2
CR0055032,C00004348,2012-04-20,2,4,3
CR0055174,C00001359,2012-04-11,2,1,2
CR0055184,C00000502,2012-04-11,1,3,3
CR0055246,C00001909,2012-04-11,1,3,2
CR0055270,C00013751,2012-04-11,2,2,3
CR0055280,C00000916,2012-04-11,2,3,3
CR0055373,C00001386,2012-04-11,2,4,2
CR0055377,C00004796,2012-04-10,1,3,3
CR0055405,C00003530,2012-04-11,3,1,6
CR0055433,C00000396,2012-05-11,2,4,2
CR0055602,C00002597,2012-04-11,2,3,3
CR0055721,C00002432,2012-04-11,1,3,3
CR0055768,C00003412,2012-04-10,1,3,2
CR0055831,C00003515,2012-04-11,1,3,2
CR0055853,C00001439,2012-04-11,1,3,3
CR0055862,C00001948,2012-04-11,1,1,2
CR0055912,C00002124,2012-04-11,1,1,2
CR0055949,C00000346,2012-04-11,2,2,2
CR0055963,C00002152,2012-04-11,1,1,3
CR0056045,C00002985,2012-04-11,2,2,2
CR0056063,C00002911,2012-04-11,2,1,2
CR0056064,C00001583,2012-04-11,1,1,3
CR0056344,C00003423,2012-04-12,2,2,2
CR0056352,C00003205,2012-04-12,4,3,6
CR0056427,C00002685,2012-04-12,3,3,3
CR0056443,C00003772,2012-04-09,1,3,2
CR0056459,C00001943,2012-04-11,1,3,3
CR0056535,C00000888,2012-04-12,1,2,3
CR0056553,C00000361,2012-04-12,2,1,3
CR0056586,C00001464,2012-04-12,1,3,3
CR0056598,C00003163,2012-04-12,2,3,3
CR0056678,C00002580,2012-04-12,1,3,2
CR0056825,C00000991,2012-04-12,3,3,2
CR0056835,C00013469,2012-04-12,5,3,2
CR0056908,C00003249,2012-04-13,1,4,3
CR0057258,C00001292,2012-04-12,1,2,2
CR0057298,C00003141,2012-04-12,5,5,2
CR0057422,C00000079,2012-04-13,2,2,2
CR0057425,C00001943,2012-04-13,1,4,2
CR0057427,C00001955,2012-05-03,5,4,1
CR0057534,C00003195,2012-04-13,2,1,3
CR0057590,C00013451,2012-04-13,2,3,3
CR0057644,C00007422,2012-04-13,2,1,2
CR0057652,C00001583,2012-04-13,2,2,3
CR0057700,C00012662,2012-04-13,1,3,3
CR0057760,C00004289,2012-04-13,2,2,3
CR0057810,C00004217,2012-05-03,2,2,2
CR0057825,C00000893,2012-04-13,1,1,2
CR0057826,C00000314,2012-04-13,1,3,3
CR0057828,C00000752,2012-04-13,1,1,3
CR0057873,C00002472,2012-04-27,4,3,3
CR0057887,C00000569,2012-04-13,1,1,6
CR0057904,C00003851,2012-04-13,2,2,2
CR0057958,C00001503,2012-04-13,2,2,3
CR0058249,C00011516,2012-04-15,1,2,2
CR0058356,C00000685,2012-04-16,1,2,3
CR0058400,C00002837,2012-04-16,1,3,2
CR0058466,C00003331,2012-04-16,2,2,2
CR0058513,C00002341,2012-04-16,2,2,2
CR0058519,C00000130,2012-04-16,2,3,2
CR0058570,C00007772,2012-04-16,1,3,2
CR0058580,C00003904,2012-04-16,2,1,1
CR0058621,C00003559,2012-04-16,2,1,2
CR0058680,C00001877,2012-04-16,1,3,2
CR0058692,C00001504,2012-04-16,1,3,2
CR0058703,C00002659,2012-04-16,2,2,2
CR0058725,C00001226,2012-04-16,2,3,3
CR0058753,C00005565,2012-04-16,1,3,2
CR0058762,C00002147,2012-04-16,1,3,3
CR0058818,C00000709,2012-04-16,2,2,2
CR0058869,C00004399,2012-04-16,1,2,2
CR0058907,C00002930,2012-04-16,2,1,2
CR0058940,C00000736,2012-04-16,4,2,3
CR0058953,C00003610,2012-04-16,1,1,3
CR0059118,C00002401,2012-04-17,1,3,2
CR0059151,C00001829,2012-04-17,2,2,3
CR0059230,C00002030,2012-04-17,1,3,1
CR0059331,C00001564,2012-04-17,2,3,2
CR0059338,C00004404,2012-05-23,2,4,2
CR0059372,C00003954,2012-04-17,6,1,2
CR0059404,C00010555,2012-04-17,1,1,2
CR0059419,C00005149,2012-04-17,1,3,2
CR0059562,C00004808,2012-04-17,2,2,3
CR0059566,C00004755,2012-04-17,2,3,2
CR0059629,C00004612,2012-04-17,2,2,3
CR0059730,C00001373,2012-04-17,2,1,3
CR0059742,C00001292,2012-04-17,3,2,3
CR0059754,C00001313,2012-04-17,1,3,2
CR0059798,C00003487,2012-04-17,2,2,2
CR0059842,C00002969,2012-04-17,2,2,3
CR0059860,C00001728,2012-04-17,1,2,2
CR0059892,C00004425,2012-04-18,2,2,3
CR0059943,C00000140,2012-04-18,2,2,2
CR0060050,C00004229,2012-04-18,2,3,2
CR0060112,C00001248,2012-04-18,5,2,3
CR0060119,C00002935,2012-04-18,2,2,3
CR0060178,C00000139,2011-12-05,2,2,2
CR0060221,C00000903,2012-04-18,1,3,2
CR0060241,C00004043,2012-04-18,2,1,1
CR0060252,C00003365,2012-04-18,5,3,2
CR0060349,C00004714,2012-02-06,2,3,3
CR0060371,C00000961,2012-04-18,4,3,2
CR0060438,C00004497,2012-04-18,1,3,2
CR0060564,C00003457,2012-04-18,2,2,2
CR0060587,C00002440,2012-04-18,1,1,2
CR0060632,C00013820,2012-04-18,2,2,2
CR0060669,C00005353,2012-04-18,1,2,3
CR0060684,C00004576,2012-04-19,4,2,2
CR0060740,C00004853,2012-04-19,2,2,3
CR0060746,C00001012,2012-04-19,1,2,2
CR0061053,C00004428,2012-04-19,2,2,2
CR0061057,C00001222,2012-04-19,5,3,3
CR0061148,C00011979,2012-04-19,1,1,6
CR0061223,C00002900,2012-04-19,3,3,3
CR0061260,C00001809,2012-04-19,2,3,2
CR0061285,C00000582,2012-04-19,3,1,3
CR0061314,C00009930,2012-04-19,2,1,3
CR0061317,C00002832,2012-04-19,1,1,6
CR0061335,C00003903,2012-04-19,2,1,3
CR0061348,C00002366,2012-04-19,2,2,3
CR0061369,C00001947,2012-04-19,2,2,3
CR0061417,C00002328,2012-04-19,1,3,3
CR0061471,C00003873,2012-04-19,2,3,3
CR0061491,C00003138,2012-04-19,2,3,2
CR0061600,C00010096,2012-04-20,2,2,3
CR0061613,C00001401,2012-04-20,1,2,3
CR0061626,C00002944,2012-04-20,2,3,3
CR0061657,C00002460,2012-04-20,3,2,2
CR0061676,C00003689,2012-04-20,2,3,3
